"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"
"g502"	3.37738298628217	10.822083103705	-13.7539597665687	-8.89577587381657	7.43977257727012	6.73661061796345	-1.80328652167464	-12.2831271559868	-24.4814352151924	8.40256575478543
"g503"	-5.74871531051315	5.05723562299238	-7.10558844636226	1.16181223830065	-6.58096400251923	-5.98478832692493	8.67984778274316	-12.4134820954357	9.85385631142554	8.72480992025285
"g504"	-11.6905291687124	25.4087759863764	-13.8987310470719	7.56162887104351	-13.957011975418	-10.8519105445553	8.49351990192612	-5.51218646649003	-3.01921739199327	1.96045072130685
"g505"	-11.2753956745053	-4.65476691138179	6.87366382690928	2.3563519689224	-7.69175703166331	-11.3983159029779	14.2799799746406	-11.3573261505175	-11.9744464497181	16.4454791612918
"g506"	-4.62101427612722	4.71879590904799	-2.99089958178641	-22.6016947749023	-1.4025124865362	3.88226829972607	-1.55239525646449	10.0625482666443	-2.69301878409116	-1.54287613766071
"g507"	-3.53148068978071	8.3581500585219	12.6523018088501	0.983135260713995	8.54690128268745	8.16657897508447	-19.8807414934209	-9.78840631762225	-1.78618139690402	6.04428207435037
"g508"	8.94622995988358	4.15115649493373	8.6194800005005	6.76059484505707	-12.0121485393808	-7.81247705835659	8.9123649250554	-6.30457156394291	-5.4226000646275	5.35285203426394
"g509"	13.0798951313045	-3.11101710380255	-9.75364523009903	-15.3210654154652	-4.95423868642786	11.6575513463911	3.42582218776286	14.3670660812906	-8.88694323237067	13.9851154879901
"g510"	-10.9875617518828	-3.23477704866291	-11.6424707097958	-5.20739689148476	5.36649238265767	-3.02667007587958	7.32949341844719	11.1189904492517	0.76408406548407	3.00465269628014
"g511"	-2.29200286890625	-14.608868375043	10.6357325757617	15.3802529231907	3.66111100633606	-3.31204518604378	14.9991514666557	-0.442293165330625	-5.91764625832797	1.54917777241417
"g512"	-13.6751281935473	-12.3395814152169	5.45150834658447	7.53553544159337	-5.09452002636368	-4.00875869304236	6.64615366833172	7.30984149319458	-2.46380818375153	-17.7520664356903
"g513"	3.71233347111598	-1.795244696728	10.4722601855121	14.9968943782851	23.2312522466684	16.123296194979	-7.34412979850707	0.850194163407118	8.70706132079731	-5.61838159901409
"g514"	-4.06038962870068	-16.8196780413903	5.84764693748786	14.540504536321	-9.88900788658795	0.743164382823913	1.29916119733339	8.45783699341336	-2.51826359450479	-2.6356240351406
"g515"	-6.58502783612248	-4.34658203441632	2.46616368882986	-6.51329522640409	-1.69351240456771	1.67792309503727	3.17564967238622	12.5078509657161	-19.5847457329568	-3.32948390675596
"g516"	6.2432087546022	33.0884894987126	1.6978274769179	15.1702217482632	-3.30261910940236	-4.94101187529156	12.3359179023368	-7.35655151597631	6.19679934025418	-5.02313480876272
"g517"	-5.93620015818959	0.563448761687269	-12.3216628848675	-8.08105274506752	3.74813037738822	-30.2408966075877	0.966489509491734	-3.04153654496624	-11.9187900803269	-7.928979066348
"g518"	-8.54694212394979	10.2013268156759	-13.6713369267907	-1.92350116072461	-3.65465872981649	6.60957726996023	11.1285731933601	-6.11804018915115	10.5335360633331	-5.97403712660067
"g519"	-1.30274293254807	-18.3002600653972	-7.38071327204063	-5.24054760187223	4.02075432621408	-5.80430557866632	-2.01438079815219	-18.1608817554804	-7.2432903039657	22.2995096447122
"g520"	13.7980658024041	-7.3858725657588	16.7403814462496	-16.7845698719219	1.76554180717173	7.59520484809982	5.74908840904438	-2.98738118713342	1.03460021177021	3.70456812202179
"g521"	-6.26349720409803	-13.5859328968755	13.8074601101127	9.73110491787529	16.0799973572729	6.40864182892293	12.866675218218	-4.73128499487002	17.3961424087087	-1.66535014527934
"g522"	2.65633959578832	-10.2355541186304	2.31132458559398	17.2186585772374	3.85937061723082	14.3033483621149	10.8125926363151	-6.50475434722733	-8.18958662840118	-2.20063800159552
"g523"	-13.2445875403421	20.5499366848132	-4.09379642286898	1.22382253184696	8.53488187833745	-8.35945488049092	20.0170767668449	4.00872896958565	0.534990944974522	7.89445927590746
"g524"	-6.00909324492534	15.3496398987733	11.4982032181421	-4.16639127562201	-3.50559927180722	-5.06195324786342	1.10643475183226	1.41131285430479	0.306769335608378	2.2400195530904
"g525"	14.9613783332148	16.017839079017	-9.42017807527852	-8.444332314934	-0.211398981093581	15.0891157543048	19.3358716760103	3.60473236955344	3.35607748799494	11.1544364916232
"g526"	5.51744348086475	-0.081003105049157	-4.64165741871755	-13.3697770561277	14.2451172447643	-15.460914911132	5.69988965908249	16.0098953652156	-17.8411997667806	-8.95352276985776
"g527"	-16.7637540379354	2.92494271641505	6.2453319450894	10.328928058414	-22.4167935335638	-2.76286978019727	5.0422802745201	-2.68841309702141	-9.13525960205881	16.0850529272388
"g528"	-5.7343573228356	1.61194586328288	2.3347550745296	0.31459213820974	9.85579012597841	0.367235679174335	5.55011913761273	5.89082376197428	-16.5303985444807	14.2915068920632
"g529"	3.5180127536542	1.91255682937592	2.786698898377	5.30927665533273	16.5815941646433	3.29792961758772	-2.48317065695367	9.49428219407429	-3.42810527215737	11.0824636036561
"g530"	-21.5356805952388	-8.40688708324481	-1.03326089663857	4.2045975554561	-11.8250348839713	-10.5190382527444	-16.7129277779428	-11.3844264138257	1.9601404635049	4.35712072426657
"g531"	-1.99001733690917	10.6499563836236	17.1844339849647	-1.16030988280149	-12.7617023441382	-17.2560894100554	17.4699540301863	0.301640468451163	-17.7992660389127	0.142578443966373
"g532"	9.53015790994829	-5.62228127578229	4.35065820808435	-16.0742621747194	27.9048608274458	8.00487992023388	-11.1182172168561	13.3739219857581	9.30906200506913	7.45121341220783
"g533"	9.03379706261796	6.19336764192626	-8.55379016642695	24.2053898441712	4.0617472787299	0.524597396343557	-4.27913158428757	8.66459406116035	-2.40504317451971	-13.5258789430953
"g534"	-1.53316119959353	12.8312412375588	4.01060391449574	-3.32691437407027	9.21828895313348	-1.85161831039826	-1.81479839596225	-0.342200788879727	-3.91164651856207	-8.81258691260884
"g535"	-9.9079543536138	4.84992452297196	-4.26009878964536	13.1965810252573	-4.03464669561303	-2.88621440995507	6.8025050017615	-7.3074809849934	-3.48833359809087	4.49856111329699
"g536"	-5.09872194800825	25.4941497836576	-21.0192247996437	14.9144064547558	-1.27321039685746	1.64521829942517	-2.00496513787309	-0.532302669883221	3.12208384527764	10.0978140159185
"g537"	-11.0650538989705	-16.646671196242	-6.17543774525068	12.1019643203565	0.70419865142273	15.819527491778	-15.379422726561	12.6689394276045	-12.4891887356809	9.41764801145561
"g538"	-4.11028721552513	1.59981911779145	-17.8078738310312	19.1691205327744	21.0657301437976	-1.02989652471779	-9.57376806477319	-26.7798430053336	5.82089733792318	-22.1259741147215
"g539"	-4.08633759429918	-13.3811513868404	1.00377763965977	23.1676412455565	-5.15461621946034	11.0847225610599	16.0768450389633	4.82049465684348	7.35994233687727	-5.07893335876613
"g540"	-1.22262403014548	4.92164179306692	-1.3169741477393	-6.5716249099848	20.3732698111314	2.54897887028453	-2.02346314214873	9.98564125419888	-16.1372700360909	14.9597546537476
"g541"	-15.9675753109803	-7.17641457884586	-6.42248405589173	6.08076181772883	-7.89234177172866	5.36452432675594	-3.972200754349	18.0087973977025	2.40525709818561	-0.812253719674979
"g542"	1.04995497939344	-7.54015940335964	2.93314118673071	-4.36948144997603	-8.04095594049594	6.38104834420376	5.2929961107276	6.14975680743389	-5.27361510393176	-0.0559874631234732
"g543"	-19.6957675033075	5.76098615406841	-8.82217759483557	1.02566038261232	0.945233803363208	-15.933187276939	5.63750877288815	9.66583969021127	14.9231584472145	6.47236782891671
"g544"	-10.9486143486374	-5.0023044199227	4.60267449350421	-2.95768822293084	14.9551777065368	-24.0392274265201	-23.9976689750471	-7.58389879697477	-4.6700324637282	-6.28678663250147
"g545"	-5.9651046872464	2.47474470203332	16.0371444161672	-15.3469378779521	10.1148676300245	-4.38723205570541	-2.90136336750081	-13.4271521520352	7.27371534068573	10.0516032501152
"g546"	-16.0715990815147	-5.21481398714528	-6.12045577411072	-6.9062679960631	-0.532132339420964	-6.10654701843135	4.59479542437929	4.02911278164317	-21.6978619675256	-29.6543299529145
"g547"	10.6608391651062	-16.0083113013819	3.43467727018069	6.67837411145472	14.8957761778871	2.69972986525937	9.09012865354594	10.0959779605498	4.05647706545085	-4.9708163522946
"g548"	7.63206146860082	-1.06627456013732	-5.42493551805801	-4.31281051075456	2.06709101317116	2.79400447355612	-3.4715060139643	-8.90901720788442	-8.08390991606432	9.39299965619956
"g549"	-3.84747182169774	4.01520242351199	8.09379254757541	12.1923447550067	-20.6724781139853	7.76898241765427	22.134943738972	13.3121642216529	-2.55563914599528	1.95060597573227
"g550"	-1.44880679753785	3.2199987453789	-10.988188164953	-7.92841501517544	-1.07516825378481	-5.03667014360196	2.39589391529347	-12.7110895548812	-16.9173824012241	-13.9727410865561
"g551"	2.57209583730494	6.51041638506106	6.36177259196944	-20.520345913677	-2.22944567818248	21.1934275520524	-8.49207783413493	13.7806180103853	5.28185577635575	5.67888468158433
"g552"	-7.12154093007976	-15.3806465649107	0.0156895211740487	-14.2466593940012	5.71611723262874	0.192830145163769	-0.973820274387109	-12.7737843007441	-7.08668614839307	21.9168466424686
"g553"	-22.204761486439	-6.6905964759506	2.3787765618039	-4.27867739324552	1.6338665730248	-15.2163726968477	7.56488379120321	-8.86316930992557	6.74933803824114	-0.349597641404752
"g554"	-6.2621721524696	14.0540561406404	1.80648308166328	10.660403468518	-12.0975743109601	4.98268986903353	0.828056626905042	18.2202183895283	8.96398450065027	0.504143735921714
"g555"	5.26066540800003	-9.45154748831676	0.391611732740049	1.03568565554991	-9.9327030640957	14.5400260897382	0.682978871976505	24.9597714385613	-10.9333241026909	2.3777448251496
"g556"	23.0583966526324	17.5274696587701	3.63707513828827	4.41403400235082	-6.52911838806479	2.30416803528443	5.4986084879659	-3.67504575832433	-10.2319119100628	20.7451097134725
"g557"	10.8922073837731	2.21602554443229	0.246935479415543	-13.2315871692905	-1.29426194196286	-12.5152876844862	12.9509043139209	8.92389446971381	17.8147294158913	10.2565610559847
"g558"	23.7728453286683	8.99159254697161	-1.12839854265723	-7.61975622814025	6.00090935091831	11.4917403674371	12.505537656803	6.61473311829425	14.1430861535646	-16.014562878733
"g559"	-13.3987442949803	10.4947854532599	-8.65506677816246	5.15367293841044	7.42996508304192	9.8574883805151	18.4893297277969	-6.46998615307268	-14.7270809051563	-14.4168609788711
"g560"	6.13809167041284	-6.03384169936375	-1.13850374156638	-17.0738606993288	13.8763831516557	0.397265025848281	-7.79073857281843	3.06238377019124	-5.28996727662068	3.54156406291888
"g561"	-1.99233417188479	15.4678326373957	-7.02609782443642	-17.4618768922047	-1.31355578516575	-7.74584736978212	10.8525692074497	-5.24951430016815	-16.0806789566538	-2.37747906046039
"g562"	8.0827328841211	5.37593025229741	-14.8095176990277	-13.4542181918994	-0.494492149029627	-4.38157194422893	2.16334879276971	-3.53005857244358	-19.684546838115	1.74938921251701
"g563"	4.8100609526572	2.0182538880603	13.937271820262	14.8867774341069	-5.7642604298732	-0.099359346104473	-10.3345305557366	-2.42862175199459	-19.0506946273958	-5.96018316248298
"g564"	1.94356788907098	-5.55299921575598	6.79714230254708	-13.0519882661643	3.90747693749922	1.02940660119377	11.3654405519757	-2.76910642098351	10.0957420886159	11.1007932042511
"g565"	-3.93532587055663	5.6835082939315	13.9475681042385	-16.2162862130416	7.6028522976982	10.0911410183165	-2.45070549028488	-8.12438467313333	6.12345700930805	4.32772613410998
"g566"	18.8803104144877	-14.4571101538404	1.36753053385451	-6.61563355753605	-0.15323813606697	9.41785432129537	-12.5895550599517	14.6005840197744	10.2502654804365	-36.9310337403134
"g567"	0.00756437430900914	7.94559224675395	-8.7294778750015	-0.404296480807076	-10.3632525946685	-5.24803127090909	-0.153095070668447	4.87114629581914	20.6881807900247	14.2517331373561
"g568"	-1.85932906670092	-4.31349057531787	-15.2628345659036	-18.7867114295752	-3.18534841787455	0.35242111888279	5.57230845547193	10.5097040564475	-1.64466728245712	9.70559679071609
"g569"	-18.4070409036226	5.33248735815231	5.61238145797073	-2.52784792930933	-2.57802005746041	7.64176465937546	-5.39406849470312	0.338638096786735	26.857939732764	-22.7983143574787
"g570"	10.8830489150171	-5.52389904266926	-18.5804426077784	17.9330917673317	16.0891939669643	3.06995771991344	-16.6789307915339	-3.13775444636789	4.85292817934648	6.04184562885874
"g571"	10.45637702397	-4.67174230585856	18.8060126274878	-1.44903375089129	-13.008133441062	0.123541487101424	7.07136822655176	15.3815628795205	6.77304597578705	0.525082630013731
"g572"	12.1517700097534	-9.19663642790642	6.17436538572653	12.1365159087739	-19.8032312009057	18.2089621497511	-2.2469266132699	8.5033059117144	-6.12902035578235	-4.79493434902002
"g573"	-15.8613271569536	8.86204990223378	-4.67147877352426	-10.1949203164058	8.45681394324588	0.90832591275192	1.00701077815902	-11.8242235256646	7.26601689960227	-1.31551996111893
"g574"	7.26374729437239	-7.63633492210354	-10.1771807101223	18.058261029957	-2.81126578148414	2.12728630271918	7.08995401842768	14.0150250892856	2.72615610749096	0.201785757220021
"g575"	7.9300638937934	19.5666863471018	-5.18943603349894	-3.69079261695463	-13.3699524588929	5.78904620677456	6.41849569145122	20.3249026624891	-17.6299368893231	-0.167388560440924
"g576"	-2.08397345252272	5.48321397450451	5.96240115096145	7.73267035216293	-4.34423818333538	0.354467228713809	-1.19313923525887	-16.9988102944571	-2.60692995887804	0.891210642462029
"g577"	-16.8842837719643	9.68710839219398	10.9035359085014	3.65178211755108	-8.64647958631292	-8.42564767057734	7.00420337790848	10.7394865542519	-9.79594524290158	-8.49537359075638
"g578"	6.07984189629838	-10.9003543576195	12.4024455870877	-11.0572839894133	9.44652693825925	-16.284951099986	14.3360434715942	-3.76365795157283	-2.25598400849414	5.13991026326907
"g579"	7.26697607102188	3.55646707895723	-16.5886980507122	20.9983051506631	-1.68483971428752	1.34133574978621	3.03685316632541	5.6311508951172	6.77669606180817	0.386241254091519
"g580"	-6.64008045561847	4.09947330268875	4.2559675589154	-14.9657455941904	-0.986957076399712	22.6647636437381	-3.67260959898334	-7.58671308875526	-9.10883450571307	-1.2126973345175
"g581"	21.6432271347154	2.98308437832701	-1.90920275329622	-6.43999364031121	3.42934596334477	12.4818045058421	16.0134224439274	3.33482780845355	-11.0359832302506	-16.1974760069992
"g582"	-0.298648851680442	9.17327040467544	-24.482736320198	-7.10366034355466	-8.31451620877583	4.03082991992395	10.2561153981404	-0.895397045429528	-16.6560451216735	14.1542351472042
"g583"	-8.4286995789498	-3.47280574488836	-1.48240964626181	2.79114315212555	-4.84132399694968	-7.85519498074009	6.59209218860419	7.79523933665429	7.26637665625693	9.47677587191295
"g584"	-5.90054946367631	15.1858628535488	3.21478071329555	-23.6313790845952	-3.02976547352185	-19.4167266375758	-4.08792285365638	3.75508074653932	-2.99545632188883	-4.16739636234636
"g585"	13.746724339712	-6.13260868208095	11.9130698230875	-12.3489001311475	5.25386314333157	-4.40259880309719	4.56449532807236	4.96993268459279	0.743284475943689	0.811362621035129
"g586"	-0.523946529859535	-1.04931314864983	-1.15701054268782	4.74396154494894	-11.8236579069394	9.01828770882477	6.85023353328926	1.79118505955599	-13.161042425521	14.4560147883971
"g587"	2.04139390363637	1.84128122254203	-11.3585988316673	7.55964844712132	4.08659870013924	8.05370956720415	-2.78730569285338	5.63247600818672	10.4042173881715	7.64455267034307
"g588"	3.97282923216341	14.7166611085312	10.3675701000886	24.3550697490363	-8.39510921149958	-6.96243197596265	3.39114531817626	-23.0868458023022	-21.7710540646489	3.49031280082742
"g589"	-0.194317313529657	8.73162165281491	-10.058707597826	-10.813816694135	-6.62307241288664	-5.90094785450759	-11.8489849297469	-8.25890828847662	5.64798630777823	13.738413831805
"g590"	8.40839503807646	8.76566131790112	-2.35276764241846	8.02698167832478	-22.2435369462316	-2.5157951914035	-8.18289430260013	6.34146804860804	-21.1935140888348	6.23542270503518
"g591"	-1.89503423854526	7.36892355200979	-10.0902417002928	-4.32031198866196	10.9020259725493	12.211475221371	-5.61835381294464	-1.76555759058904	4.16082131274826	1.23459108801396
"g592"	0.37263548630253	-13.2984628572254	-14.0406080408139	-13.9368772469857	-4.71423658710676	-8.27635788944874	14.2375665206366	-0.147387040895384	-1.01992811112414	11.974816688244
"g593"	-3.47436735072133	-4.90939397295886	-0.956695023763787	6.74239201324008	-3.82191772451305	-4.30799831021122	-17.6149618830577	9.93881656664249	-1.85054643577126	16.1855991939299
"g594"	-14.7299734074884	-8.9609244137335	1.15542275390097	-7.71953571723859	2.33847574028574	0.580030788366864	-7.38827713340205	-8.20590514984105	15.9613568025467	-5.20294644077658
"g595"	-2.55110652875093	4.96763761812141	-1.48465490128641	-10.895394486335	-12.4488518170258	-17.6633513699982	5.7563565743104	-7.47763985599112	-17.9511053540381	-15.9403873025678
"g596"	4.27861455427118	-10.5569280441828	-1.90798013011638	12.3673691035932	3.62154724106676	-9.64981472176496	10.3580018201239	-9.50675705334931	13.8343593212951	-0.836407136042383
"g597"	-20.1074531376544	-21.7125140556777	-1.30437565525146	0.996066199161613	1.96719703628701	13.3471397774297	7.85541740159568	-8.24134142485941	11.1911917468912	-2.5378035325271
"g598"	-13.2664705979426	6.02866678907125	-2.91765601029248	3.76712455935788	1.67775353812954	-1.28718611735098	15.4291951650824	-4.89597910569951	3.49832362572023	-11.7189867746396
"g599"	8.61534027438555	-13.4813728019788	-3.65254610704838	-11.7000346853061	-18.0799902875031	-8.91731657560038	4.79577176274169	7.77425683360832	9.95793612540695	2.62019882913811
"g600"	-2.90370398807986	15.6000503258671	11.349939687651	-7.63599253695663	3.17602543868344	-0.62784388293829	7.48072678838979	15.5038306930678	2.72109228213025	2.23071450715536
"g601"	-11.1115911160388	-2.32362096381123	12.4857608896191	25.1511370678892	20.6113765455085	-18.1084891899117	-10.1531708550915	11.6680427340721	9.0135920384599	3.1454373709394
"g602"	4.09491263286078	-15.1119146028283	-4.1236976873599	4.3890903183456	2.4626102105485	8.80453090018329	10.8626740165707	-17.7620079568044	2.67445613052864	3.95105091157272
"g603"	-5.18778263775136	-8.45896186892617	0.791466024046038	20.087201553051	12.183109400312	-12.6094351070862	3.70885776478393	2.58964900801541	7.43671198415529	11.8333539298768
"g604"	4.05321624927767	1.52949491783186	-2.32851797865333	9.12744453326428	5.53064965103671	-7.00558018823919	10.6940658760434	1.22016110807842	-17.8959606767694	14.3020811231696
"g605"	6.78208114355064	-4.81378967228182	-10.6527507272407	-12.5838254513755	5.45662208240303	12.914435506517	14.1655882895383	9.39120584147143	-17.9030091317756	4.15828103601307
"g606"	-11.5331375041796	7.21012984564884	15.0579799727495	-6.61725734054078	-5.66182904740876	16.4740807226895	-22.9415682348299	15.4088719904606	-2.01700888306798	-4.09967240722706
"g607"	-0.447350577828552	17.5984308161277	4.08870154079854	1.6750834252914	5.05606865770698	-2.54276492301752	0.0630122194733494	-9.90740750909324	-2.62301552563649	-0.306399022327754
"g608"	6.7574133602241	-13.758249334657	-15.2465951954137	6.47692674339098	-8.81975498337361	-4.47970906233215	-8.07118668125186	-6.29256118201024	-5.62445980413549	2.42754268086536
"g609"	7.63783198584389	2.49506884070356	6.42688008974859	15.8180887166494	23.1199980322454	14.4793153569159	-10.0965068360039	3.36221920543746	1.09219803021355	0.367858743176121
"g610"	6.02834369677569	3.24217090605952	-2.58604000331703	0.378401654339733	5.91145717472827	-10.0749632348174	4.13651575242441	-4.24913126867847	6.9309870331174	5.19560310133361
"g611"	-19.2490015606067	-6.39911061438702	8.16942183070456	-7.76354305237042	-12.9529832079683	-14.3540515316241	8.55142112527342	2.67484627065015	14.7297409139077	-0.397726106254182
"g612"	-1.80460067940662	6.24132393340373	11.4129421266799	-3.17029077746825	-5.77430936845548	-18.4477617387021	1.54813811517471	11.755639906843	-9.74728530159339	-7.56848584983416
"g613"	-11.66329029278	0.4103656278374	-0.190381409482884	-7.00342030012901	0.802834032572727	4.19296130625091	-1.81678308578985	0.890656636373696	-17.7188579605159	-20.527228595723
"g614"	1.06515701184163	-6.06261054597137	-6.88732338057233	13.1118461429932	-19.3818303585586	-8.66903421173561	-24.2756772089327	0.772627085831401	3.07000481340667	4.18745897936862
"g615"	-3.44048837902212	-2.24415690452109	3.88225998734394	-0.377477774828562	-5.79840759502811	-11.4071370459876	16.5038511784588	-2.02619822835702	-8.5309460575336	-9.60468673314482
"g616"	1.93352192042699	-21.0460634123351	-2.19600169489145	-4.76889179779838	6.41222426964085	7.5194791633882	-7.51134424836532	-8.93371211793951	7.53671896084431	-12.1702792136583
"g617"	-1.55725486386546	-2.97582458071235	-0.362378007770082	11.3310991903313	-15.0948408916806	5.48036263680925	-1.97690026756278	20.3251143238263	11.0874659519063	-6.48315696283544
"g618"	-6.2002410642506	24.3136266955826	9.14310715282658	-2.65882821642716	0.0342064956446318	-0.274599481186321	-8.5358629485802	9.79333356192032	9.60284938760883	-6.87668925733525
"g619"	16.3648219038017	-10.3315784831581	12.6879048745759	12.097107911843	-8.10287069400137	12.2609964490353	5.89428695103713	20.4816450266236	4.95838431712666	1.62933674695236
"g620"	16.2577568902259	-2.03552681669562	5.22084138981065	-8.05702881412111	0.709034817176445	-12.3703554357562	-1.4026436121797	2.11935271616765	6.6855672841649	-24.6005284038149
"g621"	13.0420747279135	22.367323061675	17.2187036089347	9.39880493153892	-6.75698423530022	-2.72479310144332	5.71026034127474	4.3657380102607	5.14282334716182	3.02745863125966
"g622"	-14.3042017630268	-7.42585587793373	-11.84323460601	6.38607062483389	-2.12359929651587	17.4425380673798	0.604206948887963	-17.5417700598074	-4.97927160160838	15.615283904159
"g623"	8.67072312962025	-7.09173660527807	-4.26644901345021	21.7321074542221	-21.1042268566585	-7.74806282329832	8.32680840079624	10.4685638592729	-17.4991698552521	13.4114431936567
"g624"	9.64679393468811	-3.47342085115515	3.36587887561511	-19.0470596410926	-9.4671780544212	-0.00394422633687308	4.38708855481604	-3.2435397108026	0.238944758672575	1.14870754160565
"g625"	-4.90525119451504	-18.9833260885526	-12.6610495931442	-2.55289816888577	10.7875334204786	-5.6297362769078	5.51038505345864	7.25367399063235	5.63903715927389	-4.31385414663
"g626"	-2.86229588744941	13.2821156038301	-14.8597672536963	-0.879051199171626	-3.09021013691515	2.33925419310011	4.10280216855549	-13.6225098477859	8.24002378621607	6.98305962433564
"g627"	9.345295610038	-21.7170727825211	-12.5440215973513	-7.48779130910607	-16.9129881455965	13.727045519142	-19.2350456671497	12.2504406605744	11.2580994487768	3.59292880251661
"g628"	-11.8768667102222	4.13214980228553	0.894886289210642	-1.71833074169122	9.6740056365301	-0.161223734955914	-1.85635513595106	-6.36487604981859	7.04863765371408	-3.21877841546857
"g629"	18.7961900430109	-26.4359984793872	-0.0360784815370275	24.5339771271006	-17.1872763510469	14.4336947782117	-3.23539966901869	-15.8071072057338	-6.17105957512238	1.74453808271743
"g630"	-9.69002024247269	11.5872769697769	-5.91552800549937	-3.46472072910984	16.940571063893	-7.23975849834337	9.20336642379612	1.00671971425097	6.12080220237494	2.55803706749412
"g631"	13.9452291775273	-15.0270919331765	-21.6878879616221	8.91389261558567	2.89197447067134	-21.0619267263144	-14.034606594825	10.764403202296	-10.6346798579665	-4.79889412991093
"g632"	-13.9999842859205	-12.0277676625912	-8.34462246696729	3.16407351278755	-22.2694327711262	-14.0787312594872	9.4564763763462	4.7646338134086	-7.8941269545112	5.164632658823
"g633"	-4.8478369790875	-0.296940074933544	21.5402990717797	-7.41303564782638	-0.794594038752188	8.23982291741988	0.210932029062016	-10.048476078284	8.36413716172416	-5.6242351581802
"g634"	12.3476088089083	-3.58445026881486	3.42240618317605	-18.5787050774459	-6.86225107049102	-9.71530638910458	4.19547052052973	-0.534804179050101	4.1471738295902	4.62568914000166
"g635"	7.4323294602502	-0.306062697649841	10.0497028975925	1.00530750243527	3.55643228823867	1.98711425988489	-20.9639794567313	-13.2309210234938	-0.281286541180422	-9.09672200382697
"g636"	-1.81426617366943	15.9123160449052	-3.22105728345532	0.883420649061519	-5.69621731750936	-6.25388839277953	8.52736000944551	-4.11075057247776	-10.4961201161588	-23.0069488582904
"g637"	5.53564004182275	-12.6050275906771	-12.5312607041051	-21.6177753698756	-5.89588420438806	-2.05739892727585	7.8343554493902	-1.17833493992928	22.0199249822298	-1.90668636126594
"g638"	-2.22963138212155	-15.9463143753529	12.6757072312043	17.6323777287142	18.1556890613623	19.4615148683627	-1.9571611646423	9.57391120499167	-14.7970370658494	0.130945542341192
"g639"	8.87108669716059	7.34478291505385	3.0176034090333	14.1021718712049	-9.69505625889353	5.55487778417411	-6.7503679934632	12.6260255199471	-3.34049241020155	-18.7962629993993
"g640"	8.76324539461795	26.2633633066548	-5.34476518178364	-13.3141226313074	15.4070618552679	7.4241444299004	5.9752490073706	19.7915893869384	5.29850270765972	2.35701608932692
"g641"	6.52409050952014	-2.29049159892933	-13.3604126821013	8.74187881978525	-19.4530418981434	-7.83674445613628	-18.644677093496	6.09702953002457	-0.961400410358839	-0.597818720573922
"g642"	0.246958248125494	10.8626296871228	0.478284992245682	-3.26894386401897	-7.5862294730601	0.62388994031597	7.54917289502537	-7.70878728495205	-13.2873481073102	21.1081222488259
"g643"	3.32065540760427	-10.4146670703297	-7.96494441965429	27.5356265875986	-3.3872880318208	6.02364118653622	6.18508509753891	3.8402177621469	4.7206976828395	10.4902941527868
"g644"	10.1125726637941	-4.53397746560751	-13.3374089309075	-3.6165022250616	-10.9082166183208	6.46153465480733	-3.33088826221129	-3.66939974338069	-3.07930372940191	4.6647154152973
"g645"	-5.25208748689696	12.572649188836	14.8801662746435	-6.80522223887472	4.00280263375801	-10.3179117280331	-9.08120257456559	1.64182123715961	-0.465391254567395	17.7448708132989
"g646"	7.36173618679205	0.782297850433546	-12.8517816004495	-10.8825629260148	-6.63423092010737	4.13896371974484	-5.54303660458675	-10.0461740215283	-0.470508569053514	-7.60798029415081
"g647"	28.6385631145959	11.5356994253624	-9.19961377595556	-16.2755624401994	8.93055854393114	-10.4091677570635	-0.920387903733283	5.76499073845429	2.11038210496321	-6.75564962819067
"g648"	1.64023575657109	-4.03874712998897	-9.40504835151154	2.90924121618176	-10.1967783979958	17.0578617449222	8.1738799795957	11.1161866870613	10.7990932448479	-3.66655087297358
"g649"	2.66387986817904	4.13193168273089	-4.90694909972605	8.74581289576743	7.91960715876081	8.51609796277621	11.732914470502	10.5530764579371	8.64986231034655	-7.66341258325577
"g650"	-8.33514552422255	-0.700273596752948	9.92302858783121	8.44034296467159	-15.8528336559673	-16.0000226418964	1.21059574618215	6.62044528604045	-2.732011742614	-0.976522138796188
"g651"	-9.5811125166611	-3.79767745081214	-2.64231300599794	-6.71160085044506	9.3949829743164	9.96679940169195	-0.716909276416839	3.38445749035168	-2.27184307822413	-6.3374185803594
"g652"	-7.8001328858273	-4.89372661324278	-3.76186214767762	2.27477763904156	31.7274301614459	6.23756374685455	-2.39516138234903	-8.93335313617829	0.288848610363475	-4.88018522127298
"g653"	-2.61906431072175	9.19450780423948	6.29563015399045	-1.24775895718469	3.70728862608179	8.0256891954114	10.2578135376084	-3.19959754729299	3.75331512584805	-3.34003721128328
"g654"	19.7607219207597	8.04708522347284	-11.3378091838507	-13.6137019085481	8.19606505522568	-2.67265338706815	14.1172080830416	-13.4427820537632	-18.4649031919674	20.4691895978711
"g655"	0.156299219402344	-4.95325510047846	4.13673032960734	-10.7932524752963	-12.8047050885374	-2.13923093312689	23.5627162111657	-18.4861185723937	5.92953803596028	12.2096858512008
"g656"	5.60159902257085	-19.5309408430249	1.65729193265566	7.81156731752977	5.81626113186387	-13.0305938746235	-12.0297859102914	-2.82054539464743	11.0952833606178	8.15130478957862
