"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"
"g563"	-2.6623968169235	-4.13728435545797	-17.7820257723546	-16.9212596951449	-12.0100479170965	3.33319918668641	5.9226046347514	4.65607096647794	22.5695050547191	-5.56804278693166	6.27687177929115	6.37097867061262	-9.34613095508582	3.24657335033052	9.02875375718749	-20.784866590958
"g564"	-3.1123643139802	18.252471289374	3.65444092728384	-4.7403948317289	5.00089393548287	1.89497603200893	-5.1344049030083	-18.3791406686671	-6.48795279774921	-13.3534824908077	-14.6331376063648	7.89842583372202	-2.73786273434258	-13.9612545870549	8.51810509451877	-7.88562451088695
"g565"	-4.13662144933548	0.0437238517280215	-8.26437298054637	-5.46867942593153	-2.65220628161184	11.8902736241337	6.19880779251133	-2.67602738358458	2.05981969606902	5.54699394639492	17.7115361059999	-14.5367809448454	1.57527016731983	-19.2458061904574	7.22799426304683	8.1890830013233
"g566"	-18.3694573557509	-0.501364685189924	1.34973289182376	19.6468268035219	-10.5990763227766	7.23484936937396	-0.41030949714632	-31.3532183446099	-3.60061863254988	14.9177771638525	7.40302390782069	-3.26466968953787	-5.36024656154525	7.04342982460713	8.07254208534461	-4.09052454537582
"g567"	-19.2635761947146	5.96687877273078	-14.0037634518393	-3.01946415191617	23.0902797741409	5.69437993380696	-13.7336620868401	9.5741038253053	12.9610502344317	-17.6852919914573	-7.51329053213992	-5.49181302248963	22.4894735513507	-1.79517156993866	11.2354735391933	21.0924947416451
"g568"	1.71271456246531	5.7543200404687	-3.18942637751363	-1.70008512608518	14.4416936717016	-10.0656496615385	16.7925138498088	-14.5797490808481	14.6029179922504	7.65853930514101	-13.7651353181792	18.3142867594421	-1.71950943331308	-17.1118734801258	0.530982491947855	3.44523541423032
"g569"	-3.9531197623435	-9.54458531006153	11.3797078236411	12.0288866730467	-12.3191641126769	-6.89117575924283	3.10312547440552	-24.4648087620296	6.89361789593061	-1.78847055300026	15.4277747693902	-12.2137353854296	-2.4995857547935	8.51509646277998	11.929390460652	12.2462147532088
"g570"	-0.564985679371377	10.5373420645409	-6.13451256872006	-6.98989901747741	-7.95670422913445	-0.423430700345693	-2.46510390357404	-2.81653079945675	-2.56718796546413	-9.0877316786262	20.9248009748534	-22.4952537859988	-0.358930477094685	1.07261458939361	-0.943618619041899	11.1333782252571
"g571"	15.5355861975767	-11.9331624598792	-17.1778114297943	11.3990258340498	-5.98552253741788	-13.5147281846232	16.3052011402288	-12.858878796046	15.3843511821944	-8.84596991597479	2.71794788748008	0.819177565214664	9.31400983894452	-3.42043849958935	9.56559182883919	11.8726821275555
"g572"	-12.8913322865233	-1.72999009858875	-5.7267612117539	5.51921581191164	6.65699757634313	-11.2886853192522	1.74091634995154	-9.73338520549031	-3.32575261334026	-2.70107369412641	-10.9463305819755	13.0162437626414	10.2594351450502	-14.2561602800463	-13.3836801288991	1.01480341257818
"g573"	34.4867373027229	0.109632664218517	1.80574705993617	-2.50441151526396	-6.47865060172699	7.92927021227265	2.34175544279057	-6.81439846393902	-22.1017397145764	1.09629203718026	1.88076552537469	5.23067114363224	0.182157614199447	2.51485445412005	-3.57908517522942	2.04517173408371
"g574"	22.0718302540576	5.17477889553248	11.3019894138738	6.50821291488863	-2.77352483443138	7.74320352463952	-8.11237262711132	0.0799771597382136	1.52221685118206	-2.62331752140186	-9.2505075304832	23.2325031946297	3.86179781471253	-15.0442376545778	6.03936128000637	-8.52983649776708
"g575"	-10.6904579647194	16.7504638643825	1.0227355259173	-6.01150725362368	13.1914763525046	-4.84517636636555	29.4598526498126	-2.34309708604504	-5.03744269501992	12.572428220407	-13.6503631827515	-17.7365207112437	25.0959212660484	-9.23404087332727	3.23584920576349	-5.60402348966317
"g576"	3.10458682744283	10.0708805816391	-3.09762389720383	-0.628051327680254	-11.5986829369138	-0.829668393026029	-6.22982859953534	-0.136830250298082	0.376607492647328	-1.96092611063836	15.0226782584572	8.28287119091297	2.47416039804954	4.24410431962179	5.76676537447732	7.15255808620365
"g577"	-11.1755684231965	-2.45697991263987	8.95241720700165	1.34475212345245	-8.62071496344752	-3.03882397410726	13.0507184130134	0.287777711178409	-10.1106689982513	3.38465218937222	20.1039399631005	-7.24072287094361	-19.3859396865492	8.79695243611624	1.73697346965343	-11.2874005269676
"g578"	4.80643182293548	-4.3990772631869	5.51389700253733	-9.50582156353376	7.00891202136958	-0.414563895293292	-3.79969480709871	9.96653314207362	18.9840480098433	-1.17183886799268	-13.5696143973864	-18.9932913338565	4.8995144522927	20.0119158484147	5.93151139045609	17.6950909632884
"g579"	8.25070598902598	8.69275347266727	10.3902465922028	8.9169979913579	3.43608927916651	3.23153151214319	-19.650206116733	-4.80060059987382	6.67667239645972	3.70810811590809	5.50053179131381	5.28370982842928	-7.41046602823061	-15.2817283668641	1.92708087456411	-4.19051869908085
"g580"	-0.0672775990438275	7.60276226207636	14.1679777009155	-2.81296817165866	-23.151863904192	10.0323041548288	-19.5332588613397	-3.37773408298912	-1.09437753480449	13.82738911764	8.29270930983622	-12.8894033650626	-2.9234685004751	0.129197059222109	11.4010242378177	13.5595987660793
"g581"	0.347754347424629	-6.90019355513809	3.7548886597213	-10.6162457165431	5.70482969347187	-10.7200915336225	-9.2452094692881	0.662685280432293	-1.58810927861979	-17.8074873203209	2.78770126362938	0.363241262334016	4.39330638734916	-1.6468907056089	-6.62810015261747	2.4696008543766
"g582"	11.615518778842	-0.18468346637669	8.72889738525224	8.45915617694222	12.1876560356022	3.52513520296675	-8.55522713290654	1.80818596308586	0.0542123370786639	28.2808824488	-13.1169590193179	-6.21874952323371	-20.2409224886251	-5.61312336537768	13.4575719218721	15.421785703626
"g583"	13.6215041211693	-14.630046709758	-9.03605217527547	-3.17482270755987	-14.8957557423047	-1.29989066180603	-3.28610033760667	-17.3027478249596	20.6677100567988	-2.42130486296287	-6.24744518830497	4.51200878481355	10.0281180283433	-3.24593092902049	27.6651621363209	7.27706836765023
"g584"	5.44527010207404	23.8186400867966	3.67669216353694	15.499028686561	-16.8283084283604	-4.09044987017749	-5.53205177253756	17.8757051957464	2.93651812995377	-11.0192819009169	3.93126530331489	3.03790173991895	-2.59816210285956	11.1629540928808	-6.29048028164671	-3.64891045467203
"g585"	2.57539672004014	-5.32061433260029	1.22382036955913	20.2658355863575	-3.34551271871056	6.09651716269127	6.71073915068157	8.07455071916656	3.1253109691243	-13.786017259928	-5.25834397843137	2.45221196060558	-17.2328515985075	-3.37290799453298	2.62764173152169	6.40762724003193
"g586"	-6.23279327711778	-8.59018806062632	-1.36089850997005	5.08756997258254	-4.77439578093256	1.03054679838896	-7.98418328738454	-3.39847606504992	18.5032671421749	-11.0670494509545	0.0980680680966621	-16.132192902714	-23.7207859865563	-7.79894512998597	-4.28706520154384	-1.01454096819081
"g587"	-11.9027704350032	-0.747403020713135	0.868389668252452	7.29759292364251	1.11224477912638	9.57625645192898	4.70402336247128	-2.95280978385198	10.906688302217	0.78160273465015	-5.43688803495999	5.47599180268547	-18.0866960615761	-3.96573372548358	11.3592414343213	-5.30889512188571
"g588"	16.4120075349073	-3.08664691195615	-3.12610994361974	-8.11994522873807	-7.00753268410223	11.0687296134745	-4.85189185210367	6.70244760061865	1.57374361198966	-8.80162553569615	-1.40120166327214	-4.04758452918153	-0.235191217943939	2.86570387284014	3.00144198152066	3.26063371031071
"g589"	16.021999392251	1.74407134513036	-21.7337652847533	5.08517885918379	-3.8642796446324	-7.82742449494524	-0.954857143337833	-10.8988408718863	-14.7190840469823	12.7204856911014	-7.50198735952307	-4.6074827767054	-1.95372370822425	-5.8277134505188	-1.37520119420102	3.43229865781315
"g590"	9.99545025753047	-12.8200406119533	5.09767383750742	-3.78632156237308	5.07773421033223	3.08679180013321	6.40172210472073	12.0310462321841	6.42244657647946	-5.6084969244104	-12.1787156856932	-2.38565511568881	2.26198851955941	-3.76883085611432	0.692729849798863	18.6739554716867
"g591"	-3.6769911773956	0.23681397346356	-4.33091894351507	4.916712630437	-20.8379800862221	-5.82262289087222	-8.77042394061585	-21.4386487747473	12.2643727361965	-12.6664942771034	26.5812319634493	4.11694894301001	12.364054862075	-18.6487505149512	4.54715149734947	-14.2683178188837
"g592"	-18.8176283626136	26.2935225768605	3.0771904327602	3.5102104601022	1.01538608044225	-20.4885774437513	-3.4371136919679	-4.57513675993062	1.70232305841157	-18.1774923544516	-14.2569137592745	-4.83035499972927	-14.0943540569398	-4.2777763039565	-7.35166489836783	10.9277767757113
"g593"	1.57044090034474	10.5554368478925	2.51406251620763	-3.67980585500871	-0.695198699826605	-4.7953067461661	-12.9576974254681	-3.80575537350563	15.2526405987298	-9.17244655021318	25.3608836886066	-14.0566274790694	15.0651387663618	-17.645102838899	-9.71927384748513	1.24214735158981
"g594"	-14.4982482209027	-5.48945773111948	-2.07267508940129	-2.96757263614252	-0.655976571692312	-3.53458957740431	0.995626478717103	0.977138138528206	22.862214827535	8.79082134640902	-14.321919942415	3.837734493478	8.49229848774727	8.59034069804931	2.79735024971486	-1.2266960823071
"g595"	-3.25216588894068	-1.5324325877893	-12.0584864884719	5.533870939216	-13.4277411406241	2.98845932363767	-2.36070517989133	-2.51218827787181	12.8767282821192	11.294485379171	-10.552274432563	7.10215345640338	0.185558508729205	20.7567787203857	17.4955067119192	-4.45991502243994
"g596"	4.15209346778711	18.7924606721295	4.9601538172118	-5.12209063006493	12.7875202029983	13.2191234793426	1.66720870957001	-19.4802419549664	-13.9387711442496	-16.8461448324758	-8.80828729306707	-10.3039381205332	-6.45803858413295	-17.1168645219161	-12.3610232440125	-2.6133087090831
"g597"	-12.3977958353512	-3.77950695128871	-6.23293088033041	-18.8609607198024	-6.22155305317064	10.2055767628878	-29.5802852125036	-8.9007910116749	6.26760256491769	-4.91773569536841	5.62367776554163	-10.5380562666667	4.49282270241557	1.75713876664848	2.02576936284909	7.2165689090953
"g598"	-7.62090768283759	5.53855069506017	14.2135901520568	4.33067273372705	-17.6963864352866	3.10888304857367	-17.8333704712176	8.86113078617052	-4.27507755228634	-10.8630439482421	12.8882705009989	-19.525050328952	-0.00457396656865492	2.59814921067499	-8.79785997487097	-9.04492748748123
"g599"	11.288572213576	-19.660693329579	13.5596519168928	-8.84652566545603	5.26429310520289	-4.14751042265237	22.6168292752915	-6.88168664085684	0.0297894875464907	13.4804793273788	-7.304434331506	-10.7758411248972	0.452736717983213	-3.78433229140873	0.719673026218494	2.0151443989291
"g600"	-9.34895062923921	2.75069877869758	13.3497307350503	-4.65314197337281	-8.32189867376777	-8.22370160294989	-8.37666628641135	-1.7075453152793	-8.77780540514908	9.1498127834441	8.73564214962796	-0.498373949333661	2.73271405190489	1.85465971345839	14.9417022104949	10.4244853000161
"g601"	-3.979844149911	12.6287054410763	-8.6208268028249	-4.69019409397166	13.4292692637622	-9.12575438591625	2.04385904265562	8.85266509338888	13.9243647497493	-6.11733054487544	-3.12710653608546	1.2159289584548	9.42507331558236	13.5603465238011	18.1922237709558	2.10009687479988
"g602"	-6.9678233989267	-8.39502624637754	-1.72255145996098	5.58744611959684	12.6602086214186	-4.32774121643075	0.310956605693836	-1.47782826070828	-16.768046851874	10.39184254179	-4.25673444303965	-5.29657960041167	-12.4630229874575	-5.35115589868584	-7.32067573672948	11.4992124744443
"g603"	-8.40723915047754	-1.48736643751902	-4.69678966023707	11.4161718939799	2.20454721525968	3.48874752704796	-0.660975553233212	4.47373059100005	8.99237973195142	20.474834990037	2.41838135420395	2.17837832131672	11.339312457111	-5.11756847921149	-9.6521233210712	2.63879008949415
"g604"	-2.7144248451018	4.80476891193603	15.3321276117067	9.21726518998528	-1.55509178632338	-15.9923494987511	-1.55187755134314	5.98756615515598	15.8220253783084	0.231789098420874	-2.08971343731243	-3.7735443058207	7.06559014938324	1.84018946061919	-5.01649209080947	3.27945956301382
"g605"	5.91190075258837	-6.00721453350992	25.4518435620569	-13.1277182433607	-0.727910691321372	-3.34664239814004	15.1985429644026	0.236457858643377	1.55786178110147	-8.51009193251216	7.94943096860019	0.80836303696842	-6.21673014601837	14.4230623322229	2.55396811781619	-6.20197612113625
"g606"	-7.44702754519046	-1.92519283706506	0.691363270849383	1.24537009578527	1.57283108735124	-6.19042842159076	-11.7537096472355	-0.265824901216723	8.94192915421446	11.4935234393075	-17.3644304831749	-0.779294089429404	16.6436219392774	-14.2918140582801	-18.7405201500858	6.34793175167106
"g607"	1.21969647202917	-10.678630598925	-18.4980452656617	2.67337864412821	-5.83534561090301	-9.2213551731434	-4.49533343619281	-9.45124604349273	1.43555954866296	10.1747586179775	-6.17550293482053	2.57957702732102	-0.587078359735849	0.791601783342299	-4.73473498597521	3.88471939102176
"g608"	3.06660404548372	-5.57130919622553	0.435552620136348	-2.87185374465269	-7.6715129570099	12.036026876514	6.56996876486593	-1.53105603162914	-8.42242756658607	6.40498791939851	-7.96366549145777	1.89540774575625	4.45360078891239	8.7846715963333	-13.162247145257	4.34129681999705
"g609"	-4.24261349431224	20.0869803324708	-1.88111969578876	11.9352479248764	-4.18952167980401	-7.21532157744764	-1.478238635694	-4.18872085344423	21.0107755680424	11.4742113834767	7.17228085477514	14.4921359673803	-1.21468202986435	6.78845475427411	-16.1672068542422	-0.970339427165872
"g610"	12.0546989693392	-0.725207238455835	10.0627927303013	-5.51119888359949	-3.6395624536747	10.7644469704566	17.1849904585079	-2.35493501903462	-16.4961072991643	6.12631906301853	-21.8635286869849	0.907920127754032	19.3051155717911	4.83594099317806	14.7282503182715	5.12162267297046
"g611"	-4.15004607233485	-1.72806374445804	-2.62077390559338	6.40714789545444	-9.56022463961518	12.520388032541	13.4246799935934	-7.86992141790822	-2.58296244242394	-8.68767894668348	-3.24710457863368	4.73487995279747	-4.80854028274227	11.2516697349015	-4.53835121892778	11.5692958878541
"g612"	-14.0519182136294	-1.8310147335952	17.6684161943737	14.9855162448513	1.97655042108886	-2.78897464370493	5.33659622445655	13.3414552214558	-0.0435764575645703	-8.22782047096059	-7.04765028782205	0.150585214087489	3.52965039728898	14.1201198875353	-2.94664245394005	6.07618973068561
"g613"	-19.1311431817169	-8.36583085241161	-10.4433799051042	-1.08696233584651	2.09304309795917	-6.0868211924362	-13.9923195090676	-6.98344972750211	16.7986015910171	-13.4818432344578	-5.08700397449399	8.20948162298206	15.0312237372389	7.94719804224566	0.455981543773664	-2.6437123980506
"g614"	-3.69033495393706	19.2988407803763	-5.15808613498255	-2.17919393326746	17.3474026783261	-2.57642137090772	-1.29705690271259	-5.36652351155238	-10.6287335910216	-8.0666433024588	4.59110230302076	12.5359937146461	1.79043889332882	-12.8104243215202	-1.67448288781366	-8.94738331983827
"g615"	-5.5866277763276	12.0057818730432	-12.3885483989218	-4.34520928425161	17.5607061205606	-4.69485373955647	-15.7719305320427	9.28232756681375	-4.47381501933698	-3.40926122625327	-0.31942093800787	3.27814440756916	-6.57185732452934	5.32396524026962	2.10767538539114	-15.6964028424287
"g616"	-4.85473541780275	7.21159441345459	20.5943754083718	-9.59419276387585	7.61869240540665	-5.61667178211665	-11.1813616860792	-2.85998696769171	-19.7020997713315	0.031550522173778	4.9381239703416	-6.52385721998522	2.70342846195239	0.0656592681789632	1.79519031678846	-0.788848654614165
"g617"	3.54632275736088	-13.9978383168559	4.4093825114716	7.5462795837601	-1.21611313082733	2.08565777765438	-9.65951970344699	-2.57871397700401	-7.21205794330829	-7.42032027231589	8.03598836682072	-13.0631361941121	11.6534934846449	-2.91478208251881	-12.8981867782189	22.7664597805391
"g618"	2.78645627972984	10.4921961066592	16.595548097186	-3.23561329976798	-7.96384521787386	-1.33472454485347	14.8461210962573	-2.83380683293179	4.11635873065073	-14.8724094440424	-8.81585791515245	-14.2680389522231	13.6609188030601	0.18056570042727	1.12123760248564	-21.2637552721661
"g619"	5.71601318691718	-3.54275549574624	-5.30072647921052	0.904300485815934	11.8750711201234	-2.69087784318274	8.15614829408678	4.16297019195124	0.1730540497172	-1.25684951622977	16.1882018769504	-8.24912497279634	-2.69887103509373	7.92046415913739	-34.1837786225229	13.9234054884396
"g620"	-1.90233473584441	10.0664807689578	-13.4778667417124	-1.31417408050822	-17.5099952010955	-9.48833434006835	-6.35843728709881	9.37615158566665	9.71479833003693	-11.7564353183818	-8.80914018373342	-5.08656886611155	-1.59539167639424	-0.583769902967881	-1.76620179564271	-9.23373099412168
"g621"	8.26737530326355	19.0329282427826	-2.57844923937849	11.2751541264818	14.9481719310115	-3.44031596233436	15.1397934605403	-6.70759558967749	5.8811350923831	-8.83485372764143	10.8941277669533	-8.60417577676951	19.4974789027403	4.58266540202981	-14.3698655619811	-2.50478779098943
"g622"	-6.19333438946487	7.11650368980562	-2.15262730787168	-6.05808674853751	15.1392309779883	7.42292494704879	-15.8561845360837	3.50826486499511	3.22636549776014	18.0121232552981	-11.3833083728169	17.020932880911	12.8368053064995	19.1419322909284	-1.3931306346099	3.95121541358606
"g623"	12.6389766851408	8.92151867204953	-21.884114438168	7.05963672300581	-0.773480721546085	1.51635414340527	-16.2650722770009	5.57959736869515	6.79208210398561	17.4499630023977	3.40159584239595	9.87422602759686	-7.08596492307673	30.264973210807	4.51448639623779	5.21196425931002
"g624"	3.08921547794582	4.77317353697131	5.87912282167332	-14.3852951791291	-2.71743984299594	-11.134105418161	5.45562536053014	-9.15163346768644	2.43697729951857	2.22075299968561	8.8147635036561	-2.56721205459471	13.5129062947834	4.97367870162537	11.636860543486	-6.85147756813589
"g625"	4.31995987967881	13.7018818700071	12.9412850317248	22.3246418027034	-10.0913556592768	15.6907827618626	6.86312856346734	7.71620443014076	-13.6211125382262	11.0878605745995	9.1985003363984	-1.92595609983431	2.12839358615564	0.72100834127528	-11.168079823048	-19.7922942581212
"g626"	-0.736060778492919	8.66270065718491	1.19573295256353	-4.91317949356048	16.4783571091966	6.88907874211862	9.1368038013643	-6.41735552048063	5.95125345358006	3.99723562729067	9.90585763935202	-7.21422505116039	-4.36197729909318	7.48028643217714	4.08401759162035	22.0026553590497
"g627"	9.85615192345124	-12.1123118951515	-18.5341687424511	-6.3585467529763	-1.4989755993543	-12.2928633225692	-0.287200655658354	2.9848665327123	3.82068416937207	-1.11943608887875	11.9159182474129	-16.3344056978866	10.064621903879	-2.63392537220434	4.20472241295748	-11.8260145211187
"g628"	1.35615356898374	1.26957651020268	10.8106672792939	12.4551549364753	2.74207029965164	13.162870738727	-11.7689410670686	6.34396461353833	-7.91391622648975	2.57948333877929	2.50200773838488	15.4796055945086	19.2702292983337	-15.3599770325215	5.71485316172714	-9.09347056118208
"g629"	4.74662085522729	-4.92200994650407	-1.21126899838829	7.45681786132437	-1.69607031749514	6.17759820033535	0.493398203599572	6.59253839608133	-10.1118910984409	-5.15739012969603	5.08958211214988	10.9965586549251	-5.70616398480343	15.4947372603568	-1.43539912974829	9.44733375637434
"g630"	-3.60073363921491	-4.00876023292639	-6.34914776961201	-7.15626439286204	8.41345059593522	9.72909941957052	23.8420223645784	-5.58632930788266	-18.4621176045919	4.96616949057041	-0.790306796356338	6.59313772331179	9.67153074354	-10.688155355231	1.59725438174059	2.53909879690781
"g631"	8.44641940218841	-2.69759902941079	-10.8424678462272	-14.1766825471174	-9.03257747862041	5.37735862098986	10.9303897252227	-19.582600620456	-12.9903399119961	-2.98171872797251	1.51872548619834	-7.75109965034995	-0.144449649429537	-12.8260850986826	0.198102903890935	11.5654360927495
"g632"	-9.62804802342655	-16.8866665120057	-16.524687049685	7.52700536054355	-20.6365943039673	-0.376410612640526	1.85468760090139	15.8249962645483	-25.9903167805154	3.81932437031647	-17.3690283342752	5.96917379709108	12.7665363339138	5.28722402670344	-11.5765896404161	11.3011771222152
"g633"	6.26980201964257	-13.535498761794	-4.53922542794616	14.5451657225806	-2.53652657977797	-15.6876759880906	11.0030582847552	-8.91073995368648	-10.7096990027884	6.04271407442956	-3.10100242990247	7.75705207758209	-6.12393765111005	-14.174821872499	-13.9157521224737	-1.6273745174664
"g634"	7.10442275612788	1.80468125210328	3.22861465311184	-19.3559344985962	0.560836018515943	-23.2833615596125	-20.3665508156653	1.60789881090741	-7.20282505446237	7.33098520126034	-3.72926399082373	4.24415434471742	-10.9325959716333	-11.0103278986176	9.76413491385914	3.77045903538956
"g635"	-10.7117956542681	-3.80375740026962	18.0102453029142	-4.61068384406572	5.84195498884399	6.55525366416512	-3.3897328571892	-0.386374743907404	17.5107597782415	3.52733485595338	8.73211561160439	-7.22308632049888	13.189906736717	11.8466176924102	-4.8910643698362	1.45774066862348
"g636"	2.00732202774059	3.51959325562862	-1.28546748490637	-14.0526021312693	7.21352383666446	2.05547142912392	17.0890377242454	16.6544463584289	15.683484587192	8.9628090082332	-2.151999717701	-12.5343612256816	13.1418987296306	-5.82277578240167	-8.6992370613319	6.33983827481197
"g637"	9.63962778245669	-19.8693867752418	-10.7032925363289	-2.18576778748492	7.74487530238154	-18.6273533234807	-11.3055532869114	5.05753839006928	-14.3963503024143	15.2806030167063	1.07136763623667	-0.318440997057913	-4.03498841091793	-11.3089421064838	-2.42094933449495	-6.25548496396192
"g638"	14.9700472485027	13.7101614955284	-10.4913565310524	-7.08482955019518	-7.05449694174884	1.15987238101506	-0.0244538371867616	2.42709151153785	-2.57733230944749	8.71772394178619	-19.5002733867185	6.7371892328615	0.0215373129595818	-4.62568103875325	0.532573754930019	-6.98562161288101
"g639"	5.03554176269789	-0.474084747417671	-10.4905902244127	-0.818894038118146	-0.821937341492018	11.4410114852008	-16.5361123712335	0.464243435128277	5.36056068155449	-13.4067774122426	-0.811322524335697	-7.87461485752692	6.86147630027744	-9.95032940036051	10.7507916134414	4.72255294960866
"g640"	2.86173443641338	-11.7015109383394	-3.05748425639897	-13.7933875758014	-12.0337726641363	0.3233390810288	18.7119802808273	9.59326859667015	6.14554398606157	28.2360696095122	5.63218435598272	-2.53830841081446	1.53064418903628	14.7000736341107	6.16138289567824	-6.58474913010386
"g641"	0.430438497512453	16.4552405251912	-2.2453311135088	15.2027507783891	2.7215642387328	13.6015340152208	-3.40256993056769	-12.3649098883523	-19.9102215489399	-14.3731199169664	0.139591921422077	5.65997703792506	8.98448438112874	-10.1544025267845	0.165236075843134	-4.71592127983644
"g642"	-2.36744165860336	-7.92023129488932	-19.2893764787478	9.98344299030832	31.8142811506141	0.752785551858827	16.7145643765526	-1.45715129046988	10.7771127097915	16.1881891418633	13.7465487726045	-4.36835388675919	4.99899616280017	0.0435631240028047	-11.3730058079223	-1.83419692382518
"g643"	-8.97749374028698	-1.77671793073587	-13.0658661116647	15.1890516117827	-11.1120071816837	4.82120783209758	7.15494340564283	-0.723869452007432	-10.8584211409643	8.28031017181469	-1.72823671554911	10.9817782205413	-1.66049547425399	-17.1932979184842	4.02935906494413	3.48003712631627
"g644"	6.64722186795703	-7.26689005635903	21.00174891824	-18.6370920664576	6.40836085216015	-12.7204735558512	-12.5628483025159	7.11693823720162	-3.97495948228173	4.98505056227526	5.82795259273502	10.6082287296637	17.6978222488015	-7.70068366316593	-10.9687405170416	3.74682847322207
"g645"	-4.49323872663152	2.42856955680637	-9.98468201915116	6.62547882735409	23.8234922587265	2.34682113353081	12.4937971232873	17.8003138228212	-24.774951392295	-11.1857930533223	4.10079013103321	-4.95164399280411	4.13677878191788	4.68052577295667	12.8697296621606	1.74015369663797
"g646"	16.8463891680166	8.44392674849387	-0.112181179752276	-2.65460801983753	4.17089903931662	-1.87296718441773	-5.03568365993364	15.269412956752	-4.55140663110475	6.44074055551637	1.50981442916127	23.4712605793021	-0.848628556169502	-5.29618995043411	-8.16728951392382	5.22587640341541
"g647"	-2.20266354027822	-8.7150408869474	0.413772835662081	1.56890396071711	-5.8755524549997	-10.8710710298282	-1.53353709975838	-7.92311344471637	5.37256862820428	10.5527574465689	10.0418015065996	18.883382399087	10.2411082175581	1.81098119346188	6.64692630383948	4.76530600080197
"g648"	-9.62189051685793	-14.3753410611219	2.29230464173128	-2.03287105743164	3.34559074150103	7.07754450477606	4.393847275307	-7.58943268830247	-4.32220714372741	-6.86916166697648	3.0688512059204	3.1196221054037	-15.5621041480345	-12.1808037255352	-1.01550662114612	6.22845149440622
"g649"	1.60915110455179	22.9013220040059	-15.7172657211146	-3.19711802880337	-0.278958691159981	22.9921727409626	2.96980797242975	-20.9378327552597	12.2679795956692	3.50874093000448	9.11587409080366	-0.0645898146412131	-1.8720873894121	-3.09807286313845	9.12665334054545	-1.24263805863101
"g650"	-7.77793364007403	-5.28328255273376	12.1627851544038	4.1812524890025	8.31281717517268	3.07376268949101	-12.5057436654448	-19.0846963416277	6.25771783793273	-11.6331562878397	8.05132689259706	7.09957198038794	-4.50617970163509	5.33833839372237	-9.12587416183886	9.18919933371642
"g651"	0.0125760498722126	-18.1880229413931	1.78258866068535	7.03740614908698	-11.575191384379	4.95453297713543	7.52242115777018	-7.74950463782329	3.73708048423162	-23.4483219860659	12.2013857112117	3.4872773370339	-3.45360905695605	3.73675535129125	9.15661730495037	6.55376762299378
"g652"	-5.52507432018023	17.1214612560626	-11.6080957233924	-5.41941290437257	-6.42734430737533	-5.89166150183036	0.892392126937073	-2.15306090723753	-8.38303644819482	-4.88857584964055	-3.60812978607083	6.15807541203437	-5.51451838217265	-4.99641796869033	7.11415378451443	7.20454371336853
"g653"	11.975342895087	2.33967003823655	-14.5830176917384	-7.46150001386005	-12.8822232868631	6.2457266727611	0.0773585357244882	-2.076554599806	-6.41637321093064	24.318703556501	5.24468020986121	0.676652128073257	-13.0433647551634	10.0278630099674	2.93618288552391	-15.8349262435509
"g654"	1.30705648217362	-12.2263222087178	5.22318230545626	8.34384674166184	4.82010486737673	4.81013878875071	-0.893994527614859	-5.66591872199512	-2.41857187093172	-11.1521552744977	1.63915573656078	-9.59137450256551	1.85543620013839	-0.250235172045001	12.5485201661652	1.67644413319439
"g655"	8.45870315771427	-7.68147445005404	9.0249584703474	0.423596675832158	-8.85998224126742	2.74339149914648	0.254279218236646	8.82920107656173	-8.29203265944724	1.5696815566444	18.7346829817777	17.3530210272361	-2.93544000735915	6.36300037439633	24.1930129071684	22.0387486953346
"g656"	20.5061754326728	-20.0467998140104	-1.32841471956773	-0.738532611951639	-16.9372141692327	2.94324956293871	-0.25839562933522	14.0246384977893	-5.98684136780757	-12.5670830750582	-20.1152859227378	-7.12346252191912	3.84003818035496	9.36864883135007	-18.901160368702	1.11017191260292
"g657"	-9.30228514426635	-2.61106225820571	-4.2797638023363	22.4624563112057	0.114932443381949	-8.27438984680003	10.3206753288648	-0.52556445257064	10.6349764571868	-4.95794506033889	-3.94037451800371	-1.97644860675274	9.68647813657533	-11.4927447901966	9.82814331098261	-9.54904263139812
"g658"	-8.88738855501084	-8.44799617547272	12.1848573636745	7.53301553251723	-3.75800850336905	1.85115418011127	8.4925310582539	-15.2878719912792	-2.4663735182503	-13.4956014459303	-10.0634615927873	-18.0428130997851	-2.578879050576	-5.64278129489553	-1.51339598051258	-12.0373451503022
"g659"	3.45396340852153	-2.76913061287618	4.12150343171812	0.47099597115942	6.36467488839686	-15.2099949032121	-7.29659199126791	1.36299349410834	10.5551985839666	7.75056569745723	0.608388042864597	8.08793054570179	3.13700655631363	2.92882350489591	-11.6866388355359	7.35942902271584
"g660"	-2.70476830376132	4.41683969814237	-9.86378806312852	-27.7880880475923	11.1272860771245	-22.3024109536827	12.348979970571	18.9057172271906	12.4322354292364	-22.1014436081285	10.5908596427208	-9.55373847544063	-2.51565988286467	-5.17120897794799	16.5568493622885	-16.6982562183048
