"ctrl 1"	"ctrl 2"	"ctrl 3"	"case 1"	"case 2"	"case 3"
"g499"	5.19276527649072	2.54224910334255	-7.36199139028362	16.1643104448133	1.47191446142556	1.63018723908946
"g500"	0.662531367630603	1.13677891613507	6.09917600420412	8.1880224485122	2.72515581290059	-5.20648805245129
"g501"	9.54961186656536	-1.46890360270889	0.842829260879623	-1.89584995269668	9.47115856367742	-4.33060781237834
"g502"	6.28293297943115	-17.5968388654246	3.27841427195586	-22.3340155971627	-3.45373033475339	-5.6879567597679
"g503"	-16.4499618867718	9.93254572356637	15.2267464641547	-26.6548571073107	0.917123785394898	-1.67848860863886
"g504"	-7.31503460964951	2.47238659968049	-0.873742488841768	3.75807387024471	-12.5718484263827	-1.19908824999418
"g505"	-12.1786745136792	-0.65064145835689	-17.5818891859109	-20.7262819595439	-10.7022628507778	3.64656011939347
"g506"	-2.94943670777574	8.09565943066823	-1.87517079598018	-1.92662184412367	-1.64770017436856	37.1500416690757
"g507"	15.1746382835012	10.9618040093284	-2.40765478608049	-5.19530474938786	15.4761068279287	-15.1773007731024
"g508"	7.86223080245771	0.485801003391117	-7.25374962132867	0.445092447773828	1.95751411504038	-17.1590995790132
"g509"	8.51238043752623	5.36244521819568	-11.3312284810477	15.6138138212451	8.54688130846511	-9.68533995863581
"g510"	18.5375734950246	-11.8644036773419	13.7410695463571	-1.35853211503934	-18.1137818225176	3.17446022458173
"g511"	15.1775818309803	-3.99139764757918	-1.7964337471082	9.76971441621452	-1.21510680947977	12.5901099396907
"g512"	-18.1775485022284	-1.1936821293021	-12.7423191876553	4.61398402420804	20.693438562937	3.52876472946919
"g513"	-10.1198231615703	5.16261810319587	13.970619333234	-10.2092242508301	-11.8773608751948	5.76810793461363
"g514"	-4.59984606959982	-27.0128501507894	-11.7116313139216	3.0240514683583	-12.0303151870333	1.88074268633382
"g515"	12.5768090511109	1.71397729825136	-15.0437446209169	-1.61477289274297	22.0259610609612	9.48102957256539
"g516"	-9.12756275261579	11.9341846903487	1.07486474623362	3.0543601758828	0.633621982769262	7.85299224988353
"g517"	2.35989851779772	-22.2708232048175	-2.55168925416043	7.4906916385579	12.1422004817621	-0.0489528732383288
"g518"	0.047187973931404	3.37774521746642	-8.37842745146624	-5.46672990148316	9.4950049619794	14.3253780321405
"g519"	-1.26373774233266	11.6938168018923	-4.16000973206286	-5.37320858966969	3.3201188433281	6.73414870133123
"g520"	5.27118090992955	11.0542737041157	5.29836475445622	4.22345437326999	-5.12052874795418	-6.95486705468628
"g521"	5.78332857933721	-1.83662441389858	-15.8691984102413	-12.0043900703646	-6.2206483584641	-8.40254703634994
"g522"	1.3103683620788	1.20634798937938	4.18482593209246	-1.41883378510183	-14.108710726367	-4.23313056644617
"g523"	-8.47976994958853	14.7317960031869	10.7517322452126	-16.493590224179	-15.2517204015148	11.2192548141817
"g524"	-8.04467633475721	5.05521318406255	12.6640785214192	22.1807901366292	12.5063244450753	2.51928275864988
"g525"	12.7261465405854	26.1317529002443	-10.4253384978292	-12.7925566329696	-5.56075562367082	6.46640702029151
"g526"	-10.2421592024461	-2.28933040935017	14.7067334397552	19.6758106991408	-12.6492585264689	21.2034953474741
"g527"	-15.4476805343714	-0.540774751723817	-2.10774819692401	-14.4898823181208	15.463056579626	10.0894713760992
"g528"	5.0082722841155	-17.3080819812624	9.58248076341851	-0.652783089186629	-2.131683086465	-11.4415815920935
"g529"	2.93713743492819	-9.21140782648769	9.87932058029159	11.483341700649	-14.7482427964316	-7.34002532468044
"g530"	-1.24987307952622	-3.73064698360161	-14.2903680146816	2.95044192743018	-1.10298697755182	18.5557314446259
"g531"	3.74114773372631	2.66228954830516	-3.63198104539231	-20.5750904490423	-12.441067864623	-23.9040249743844
"g532"	3.64260284412546	1.25645684485694	5.04182239377779	14.1450980499023	-3.24294295744383	1.68990525209323
"g533"	-14.2057325280843	-0.950677580683492	-7.48148779879223	4.58627931989351	3.19244579840959	19.4636217350977
"g534"	-7.78634617010845	1.28647230095135	8.68924884079586	-7.01434198462474	-20.4842701320987	14.952026007146
"g535"	10.644532702971	-10.2292954369442	-14.9476762079498	6.37167385036646	20.4914794677431	-9.60685480669792
"g536"	4.6882966934241	-0.401279155590797	4.68195528948493	-17.7736732809464	-10.6291260735952	1.08309465428629
"g537"	6.74523083518142	8.04687920609888	-0.416326912665329	8.25135983716271	4.03949498527793	5.51145447819615
"g538"	-2.27505186995035	-2.10393989241277	-9.36058446917079	-4.11679898405087	-16.3945571922831	-8.898694946062
"g539"	10.868840843707	7.81018526781983	-7.05614768442213	14.7060090063106	-5.48291163483971	-7.55006999411313
"g540"	-12.8191428322959	-7.28415679324304	3.52966645986704	14.8372789113885	-3.33422892265322	13.0638390178845
"g541"	14.9753322510249	-9.72403839977766	-2.03654569840717	-4.7254188401792	0.207918375895091	-2.26642093802
"g542"	-0.787680735815796	9.37484949891126	-0.223180371750473	13.044898422218	-20.3717623197514	-3.86245425676653
"g543"	7.29823113031988	-2.35357072043074	-8.51002541301404	-12.9639668404901	3.10202504370176	0.847416557538395
"g544"	-6.47581638044347	12.6734216822337	-4.6480525560578	-16.1661693347509	-15.2576394428947	-0.363716804563968
"g545"	-7.02281359635737	-13.8771557419697	-1.85807102306667	-7.72899244644516	-24.2616130595982	-8.80155202939548
"g546"	4.75980178214012	0.755787646468946	13.0824668137799	-11.5393166979204	-12.3459620398183	5.78483889755743
"g547"	15.6108026023716	10.2167398178064	1.9122239431036	-6.10522498161847	15.36399102145	16.0557766485917
"g548"	2.45410877357379	-8.11698505763398	0.215094462231121	7.67751862312262	-9.32616202443622	26.3394704284226
"g549"	-3.00690796429763	0.779979942238351	1.0361675401463	-2.28987148239625	-11.7294785961802	14.3904981336528
"g550"	-2.84366038419735	9.57203235993466	18.3332356143842	-2.52640579704581	3.31310666164743	-0.339310024667801
"g551"	-9.57190337374965	9.59268465126121	2.25032559593506	9.08538059050791	19.3640604799176	8.18750825732938
"g552"	8.10460022723369	3.75072857245261	4.81125617006445	6.25506784903685	-0.11938992014496	-2.71276618251999
"g553"	32.7972136723133	5.46680805503667	5.9982895734098	6.28536415024743	-2.40358076458786	1.25722889942758
"g554"	-1.68924990195364	1.10561895833943	16.1415083473715	5.56663783463744	3.72673507448749	-12.9009822894073
"g555"	-1.49102664132673	5.09214684300375	-9.19251985886101	-5.70427137524883	-3.28616990140409	-4.01968788235625
"g556"	-5.03625563950528	-8.3457288535843	-10.2044338415781	-1.59556548283551	3.91768366472073	-8.83521736584836
"g557"	-0.573138525522612	-16.5799381238953	-1.60171628381106	1.09081131186665	-15.0647475260588	-6.91981880364863
"g558"	12.8553905880726	-21.0260761940516	11.2805904426079	4.24288307315932	-4.64150619763157	-3.52852316346312
"g559"	-8.7286705220954	-14.7435698879676	1.62310416498343	1.19112430211937	-3.77278408377948	0.978885821777636
"g560"	-3.77130829720593	-12.7589374892667	-3.06146987822399	-3.66239000758191	10.7304968600262	-25.0549841977888
"g561"	9.64723308068487	-1.09656818938018	17.3539885091998	-6.32576581690252	-9.90147353491773	1.35979244398789
"g562"	-2.91227516510481	6.99107506962378	-2.39437599424293	3.259909704108	6.02498434195769	-12.9019103970843
"g563"	-4.72453007502488	-2.14558480872499	-3.9725188075959	-9.11663133541125	14.1569479684348	1.04410414054126
"g564"	4.51534617726006	-11.6258445425737	-7.27015717715413	3.4174790277796	7.91926129985815	2.38178525968789
"g565"	-9.32894346078865	-6.53470677869714	12.3955011325581	12.1073546190646	1.73922748736071	1.53835848854827
"g566"	0.409709069071452	12.9768326760884	-6.32302159249583	-14.7819407324652	6.27539934296074	-5.14437748416024
"g567"	-11.908658778187	-2.33168758467928	-6.20821124889832	2.03952362453252	1.9588599418931	-0.892819422070515
"g568"	7.59663820710053	-6.23687019385188	2.05705146156044	-15.092530109828	-5.80402327232551	9.69959777115337
"g569"	13.08904762895	9.53699674457079	-0.415776570551775	-12.9153559749979	-0.40074147308641	1.31514339234918
"g570"	-3.55017662301965	-4.99711419137375	-13.8465044704169	-6.17314941029029	3.24294481968658	2.61371159539786
"g571"	-21.6139606347433	-6.49443352684317	3.12881826864116	0.279917247838608	-6.76804750735034	-3.64503265357349
"g572"	14.9856723072493	18.5037753593625	-5.81971225282289	19.84656302128	5.49720060096259	12.5868234185791
"g573"	6.02769545607283	-0.757803023778598	-14.2082715964694	-12.1286387499566	0.841150630103238	-3.9234279967546
"g574"	14.8563578312306	-3.22416835214421	4.8729733087781	1.24428269287159	8.96198868097944	0.378834663420444
"g575"	12.9136680837602	-4.61465560214711	-0.0661343855317342	4.30581335634637	8.53508101688948	-14.3151954604055
"g576"	8.20367800857138	2.75593569343973	-10.1942288915991	-9.28643591216137	4.01665876358033	-3.07827071179248
"g577"	2.68841915148485	-1.862976727908	10.3326322231659	-3.37932194385378	22.6276969617838	16.980699302479
"g578"	-16.8915418409854	2.15518293496035	18.0917181250163	-17.8284510045469	-8.16486254763326	13.7516545362839
"g579"	-20.888590199909	14.678272537653	9.58607922818389	0.883584923866675	-8.09696129305368	2.55073637876144
"g580"	2.65631533014392	12.0401024895352	-2.22820396413077	-9.39818158617754	10.2276205163893	7.00196388033352
"g581"	4.64728084110089	13.6016474835932	-11.2673116936992	5.14735459027198	2.06963993330949	0.222898072944917
"g582"	-3.21701643323879	-15.4701119485171	-9.72503289829403	7.23080859622375	5.41134353968707	-3.32344777802888
"g583"	-4.10017705858471	-2.40316813761968	-3.46126362321277	10.4642350303841	4.89562570435553	5.41704119291349
"g584"	0.817767791478421	-1.56352201174925	11.4916798202018	-6.9011087716948	-8.23107207662757	6.87085188063091
"g585"	13.0888519550448	5.36377523447705	6.71803121836434	3.91926428025461	11.1356984464502	-0.641409717323643
"g586"	-3.60421956556113	14.7905050351463	20.9980000060278	-5.00359967612735	-14.2267114638142	7.59820597656784
"g587"	-5.36726290641062	7.94156826212563	-5.90354085087927	11.5306606886188	-3.96830709715127	-4.78757027115507
"g588"	15.7513330818718	8.64252665188174	-8.52962546273028	10.3492552769027	-2.98174427301352	12.836789644903
"g589"	-2.14617660004643	-13.0424340097589	3.75312638209495	-15.4304225170747	-0.743008242910136	-0.161809077830043
"g590"	5.38135836797623	-7.86622091930286	-6.85921315543121	8.16960621885159	-1.08167318648255	7.49178737832553
"g591"	-4.87983743473178	11.0632861295426	-7.66066462344721	-5.50054276402893	7.87250176906866	3.12454358821701
"g592"	-0.935556056791056	13.3698003806708	-3.28424051189261	13.969915009082	16.9359951364738	-4.31829947543949
"g593"	15.2344687375516	15.2300553744311	-4.08475493948938	-15.5517267246225	-2.82718517707321	-12.7486566964387
"g594"	1.05863474371503	-0.547478266909602	-0.491830739546489	22.375814125174	4.22433063042915	-6.40778059683315
"g595"	1.46105402604398	-4.03802519896097	-22.8983937190162	-14.9090774823625	-3.32580989872916	1.27148957687666
"g596"	11.9873351416588	-2.5251676770815	-1.66496081397031	-6.69532988982249	-7.56029212495775	-10.2549402771038
"g597"	-10.8620826003747	8.25169570982354	-13.07828784249	-2.85667719692886	9.01495993947192	0.397140284121453
"g598"	3.44061916614444	-2.06613231142725	5.80376346047184	-5.17203346358277	1.25489188426505	15.6328424151368
"g599"	4.1551205035199	4.73170713667676	7.91065331294077	4.43831519021159	-8.08156356677753	5.17021513222132
"g600"	16.5424208361159	17.0187157903951	-10.8259521661845	26.2170094732878	-5.09881778099514	7.15065847703911
"g601"	-16.7221789322135	4.05019604233978	3.46783834879514	-11.3844963210422	8.42190284837317	-1.93320440244341
"g602"	-0.626857117076827	2.3806208940306	-4.03441429256257	17.5710510691507	1.08731445300797	22.1575517929382
"g603"	-16.458631352472	-3.23068553057011	10.4157585633635	5.49603686329241	-14.0043244077699	0.380764435678569
"g604"	-20.0160200992807	3.1459950173428	-0.819436279215256	-14.0198826919664	-20.4769340203621	0.346886597634796
"g605"	-4.02911577974858	-11.5399667955716	9.01751106774051	-4.75624088626632	8.98288787136294	-5.03027553019137
"g606"	5.8194293886503	11.5350354046207	-7.90607269513336	17.4354691109863	-3.5576934551639	-1.55735498986608
"g607"	-1.2819053568124	1.84831952979133	15.8018119938737	-0.744543032040364	13.5704928613052	-26.8310206472718
"g608"	-3.95868588743649	-4.2210615993764	-11.6553902232374	-5.24977020520031	-16.642146293261	4.31618725593971
"g609"	2.81608925868202	6.97341879961361	-5.85215069517381	-7.00711848826296	-9.86079343302423	13.1995105963314
"g610"	-3.57058184470724	-1.74079684276239	-5.01332670478861	-11.6421871049911	-0.123069920732815	5.17769604329753
"g611"	7.06467764148667	-16.4413032856388	1.75669771635434	10.0846540916616	-11.7756168447589	23.6129669236764
"g612"	-4.84554640502019	-0.87566181274127	-1.0842835398364	-0.0480253301481896	-4.0536376767234	26.6026613719026
"g613"	2.9817191994346	6.41887248813207	-9.15770677539	-8.57751504166787	13.5782466249605	-21.2199852051996
"g614"	2.79738820387067	15.2755573933775	-0.810958806120004	26.5529142613132	4.0872071516912	2.65553510715754
"g615"	2.77300728132877	3.52030554623041	29.5066179835909	-5.56408369447177	5.59171398078877	25.7615281498263
"g616"	-2.39564132204105	12.2253143729367	4.3464721310149	-24.6922255254235	-0.995895468143781	-18.2437550936122
"g617"	0.536797751316115	17.0233923317668	7.15574030221562	4.44107644416006	-9.68098226437611	-0.910258151638419
"g618"	-2.82764855104835	-5.33451726333167	-10.082287810848	3.87771561346222	6.86743789281075	-4.47405017627416
"g619"	7.8664888051157	0.522420998064629	2.67683950448013	16.5327267095151	-4.34308577940004	7.66738278991575
"g620"	6.327616553955	-4.19357134514679	-5.19445701356413	-3.09389991300364	12.8146023288259	11.3438730654583
"g621"	-5.62954090684278	-3.83535022770991	-2.78588631515181	13.7746813114849	-2.82921245754624	-5.51558676403891
"g622"	-0.0900802693663026	6.54697443577439	-11.1101634138419	7.0910956235163	-16.6936849205457	4.86455624126251
"g623"	-1.18594850548373	-18.0794469067081	14.0999650531738	1.71887492699373	10.2523765775761	8.06397392105899
"g624"	-0.64373818255278	-10.9392052278599	-13.3326142920583	6.57512368425087	4.45111278065809	9.89494713087594
"g625"	-2.11990717000168	-6.19835759324938	9.02562132978141	1.69636549616964	5.10527201313438	-1.72752480752373
"g626"	-2.28483066377575	14.5783143113471	2.50758917692278	-3.54691640750031	-0.667162847933651	3.92050623568879
"g627"	16.4327023150051	23.1212906345301	5.34528011151936	11.113103386259	2.93472803299021	17.7467188620142
"g628"	-5.73691872421486	-17.3261747869254	9.12018784991453	0.562958568603465	-1.31310483267747	6.30503758510507
"g629"	1.33297307859831	-10.2436598331181	4.23188014546273	-5.27808753034387	14.977759812246	-11.6612058830784
"g630"	3.09439816113125	19.7616526705922	4.09126821472429	-4.81944014815213	-0.603631501648532	6.05442164781437
"g631"	15.6642558073265	4.17408347365368	-5.34424166523145	-4.91902898942046	-2.29587575786875	-0.803949849742285
"g632"	7.17046601591212	9.62520471306619	-16.7938843609062	1.90713047132658	-4.24186344617246	14.2346649359041
"g633"	6.92913842561105	8.57426245265269	-9.65806846577927	-7.86722840502782	-18.6478087830622	-7.84871164310096
"g634"	-10.4841255548926	4.44558815587393	-17.0992937897972	2.90629694832702	23.1089828072901	6.28378109816888
"g635"	5.89778884873529	12.4879759664772	13.9567001025317	3.53992476755508	1.02197202373231	-7.31545671387552
"g636"	-0.512399579202474	0.640965713531147	-4.5036189003797	7.13927393739993	7.39991270126058	-10.8087959136556
"g637"	15.2423798904058	-3.99703059931616	7.40875057829542	-10.1858165604718	-21.1722943750404	9.59109304328008
"g638"	18.173217823803	-6.96740486283126	-11.2860372885102	-1.5437943999838	-7.72257355074004	-8.79460174721551
"g639"	-10.5497866219707	8.30690869334579	0.669138206212722	6.8616274016205	9.49947199639398	0.266589095314215
"g640"	-9.56864842294502	-1.05434187301552	-13.5996439713952	6.79651068649696	5.69670082420107	1.011585288598
"g641"	21.6967714853319	3.52367776475078	24.3102131873462	-8.76251359702909	5.42098110621587	-12.2285213152381
"g642"	-6.51185746912382	-10.5302863310782	-4.22656654349596	-4.13907125961614	-10.842685656088	0.805738867450264
"g643"	-0.541202438579563	2.83377267860618	-1.47401859958399	-6.44481722566531	-3.82609761506357	-1.62215059067301
"g644"	-8.12080928761723	-9.32558715389144	15.5081547853558	-9.57586546069705	-4.48182261081451	17.3265406945289
"g645"	-6.80620214474237	6.12280793686424	8.49091748220093	-17.3100985991924	10.7876817651195	-0.157433853819985
"g646"	3.23560962153421	-13.1932037515747	-12.361945622994	-4.54879608786123	2.0195342636289	2.16824899471759
"g647"	-22.8360847895375	-14.271908037726	4.19608521482028	-3.35286728981112	3.64331017085485	12.4341650719386
"g648"	11.2499792800384	-3.68175818684794	11.3571147511022	-6.89384195993074	1.65078145610839	1.85336996944993
"g649"	-11.7115755499156	15.4996360351773	10.4390679580024	-13.9681586264714	-4.145009847256	-14.5612900998819
"g650"	1.74089027167005	-4.72545123064215	-0.950039041133083	-6.68322988717954	3.71888345350432	11.8216464267846
"g651"	-11.342346649884	10.1912927059392	-17.1113901330941	4.35196679101955	1.40639133449029	11.7740646099604
"g652"	-19.451210579136	-10.8839793258548	7.53947378758572	-6.73335087330144	1.5852584210981	-3.71414517952944
"g653"	-13.0497474709479	22.478037403206	-23.4821861608136	-0.404218902454873	3.32131978229208	8.39307168223928
"g654"	-10.6832702131315	-7.03679999858623	-0.241332458040382	7.50524060237643	9.64331327949496	14.2797784008727
"g655"	-5.14352977015541	2.90289166663123	-8.77081010660005	-19.9108251224567	-5.0072276825114	-4.15477182593517
"g656"	-3.29896657530211	4.77562799503794	2.03759497752901	0.744316523988847	9.06906603479871	23.4403750386318
"g657"	2.54319177099735	-10.8585196479522	5.51378057474813	-8.87928740395507	-3.949672920631	-8.67672575303663
"g658"	-3.42416243456766	10.4964232057578	-9.50097927058477	12.3606786020438	11.1625569603227	19.2719884575896
"g659"	13.5118641378786	-12.4247246114197	-5.56585235674211	2.06867829579322	15.5433019876911	6.49759804033369
"g660"	-15.2776178747012	-13.1722541712956	4.14076928166245	12.2372017575847	18.8197158347808	4.99225448539858
"g661"	5.31879736832753	-6.68552259928964	-3.69136124589365	-12.3364674534547	5.51586310675006	-2.59473426924595
"g662"	-16.5353859292778	3.02038175097791	12.2327897563094	-7.55862778955495	7.1786995055966	-8.53246632661368
"g663"	-14.2427524544338	9.53060418448081	12.646623066156	10.1266040526605	4.71338461911357	9.15863589388104
"g664"	-7.99676676563876	-11.8456150397815	7.73520546637476	10.8267266172694	2.68272880355543	-8.10120562693029
"g665"	-4.88313098296882	0.757209065764592	12.4772143639843	-7.87766741557756	-8.64992490053832	7.13051536249536
"g666"	2.51243242243288	-12.0442772853735	-0.896338869340979	10.7470366581399	-13.5592397998276	-3.88692323598622
"g667"	7.56568339852303	20.3966113352758	-12.8503624992005	-7.1353827308649	18.4273330476762	-3.56555141042958
"g668"	-14.9374913200468	-5.40740908076489	-8.97179298683068	1.85128718298945	-16.6481648563207	-2.14427332581806
"g669"	4.55668509388769	-10.6442327154324	-12.6663773909637	-16.7363648431215	1.24160372819021	-4.99815100956216
"g670"	-3.67077525563542	1.81911333728515	4.85088130716841	-13.2396270960484	-5.81386438005465	-12.9786104739997
"g671"	-12.4293061701919	17.5683360545149	5.88125979017483	12.6916813403041	-3.77692823364585	-11.7352274357754
"g672"	5.15024078364965	-3.13165227972767	10.3492155477426	-5.14295133636516	-1.91936909423173	-13.6827791689877
"g673"	3.89630945077426	4.90462275369904	-1.70262242289833	-5.27758156294621	-14.2497487003169	-5.75210429341628
"g674"	-3.16615975181775	-7.43393234900632	-11.2046628715776	-8.76782474136241	10.6305586362835	-8.73285714127496
"g675"	6.01944698164605	-3.78611715987392	17.9713421056465	6.27676805847056	-6.78437419291175	-3.00128779143129
"g676"	-11.5895299047338	0.221509720011502	-13.797884978905	-0.423617380141274	-10.9090226543782	-4.27118609535631
"g677"	8.00912969959732	3.25928352753854	-21.1283902570522	11.0119561477587	2.94819438207109	1.33400459868866
"g678"	0.00329077316497361	-0.915296360971106	7.92792761198485	-11.297126059538	4.5001456441737	-3.65534334608033
"g679"	-8.40792333152443	4.67564404334996	-6.06501683676317	-3.69576512970403	13.6477137662814	-7.7436674341114
"g680"	3.26398120857092	-3.11593259812138	6.18985480232654	10.2530099631436	4.5389631044323	-7.82100951452532
"g681"	-5.43017727786752	5.51996506943752	8.37496964079642	2.0214817225411	3.95785560274109	-13.152934915538
"g682"	-2.76724158322592	-8.34704863596292	-24.9889575672749	2.47612069845434	4.70318351720719	-3.17946920422408
"g683"	-0.517727927748566	-0.135303454141087	-9.93364168877682	15.875911243089	-6.51948171393717	-12.9259364744735
"g684"	-1.90116588503664	-8.96946061560324	-3.41229451346076	9.57602360450752	18.6970170582501	-9.17525216058399
"g685"	13.9769720941909	-9.43355124053395	16.1061317566451	14.9417985231879	14.8204934462844	2.85394193814611
"g686"	-7.8328663809529	-0.152432885263473	1.22261288934427	-0.879969410862577	1.99063251014808	0.117885126335036
"g687"	-8.88567999113162	1.53485678829526	-8.05702385003008	8.63368652149388	5.00996484654292	1.77350478252205
"g688"	3.71108056165212	0.841381081534294	-7.35140077261565	-12.5804466942015	30.2808189021898	6.7705656170559
"g689"	1.86495206847648	-11.0585034304374	3.73543331741329	-13.9561554478826	-9.24943609847031	1.82377840348075
"g690"	-6.84296867394049	-19.4800082629438	-13.9840020462228	8.14597661678083	1.74225201100898	-18.9825692049861
"g691"	1.35457498646898	-4.52391843655595	9.68838955424937	-1.73977572841544	-29.558111633701	-18.0771773781177
"g692"	-0.543796015022871	-4.13823640445901	4.00237396964009	4.88829320931104	-6.66636079219327	21.9920867968247
"g693"	-20.2661005894677	14.5895546622052	5.96752165469538	11.5207637195873	-10.7998802562754	-3.70838151178271
"g694"	-7.16840940250029	-3.67739548944323	-9.26578994268092	-6.67740403126763	-12.0261570169834	1.04562840511194
"g695"	6.6589170110889	-0.748772531922302	3.8145651970683	21.3131079224595	6.16552270284672	13.6992822425398
"g696"	1.40854367542543	11.4410705648923	12.4852083957087	25.0601389719731	-8.97644225630416	-16.2433027245965
"g697"	2.20796645794415	7.24046416356865	-7.286073867557	-8.12134419646108	-8.7668595884338	-5.61236980479907
"g698"	-5.1673266529897	15.1312933675155	22.7324865518704	8.15847624915218	-11.9933990425637	-18.1633819975199
"g699"	-0.103459318634926	8.0180372638435	-6.57984478445577	12.7582505552744	15.1179602944181	-13.9861155108994
"g700"	6.96853123505841	11.2202785973294	-2.11075315132004	-0.662334154291761	-11.0684223010411	6.40376918256967
"g701"	-10.7304653345789	0.554242765906246	-0.733359113893221	-0.483717567381332	2.540197013274	15.3953147578414
"g702"	-1.7705134622773	34.1261816145198	-9.55892553052839	-19.0351781497029	-0.735104920078099	-11.1184592959467
"g703"	2.14460164947931	5.25693613083046	-8.13561549423893	-7.96463546564105	-10.9259339856341	-2.15276107638894
"g704"	15.5312063667234	-3.54487094616229	-4.94338301119869	-7.07485730750979	16.5847186505333	-3.17724000218924
"g705"	-11.1103801470282	-17.3918216047218	1.619836757662	3.26827425104332	15.5846370545625	19.7604466828353
"g706"	-6.06962724179739	-16.9699179781559	-1.05045022523562	-5.76277577154889	5.20015906532248	-4.34049320970758
"g707"	-7.79720908718231	-3.03397434483584	-11.0108404527357	-4.61495169388796	13.1832862663169	1.41678760299337
"g708"	-0.281160151837701	0.96292729592	-7.76155060726	6.894285508897	-0.0833185171524275	25.8299643285021
"g709"	-0.0972664576964107	7.77451637441031	-1.5022203672255	-10.0452852484284	-2.27135188845553	6.38175075012818
"g710"	14.0353580880188	8.20499524031746	-6.14670870775898	14.3161096590276	10.9396368034379	-1.07840762183861
"g711"	5.14188819444269	10.6663406733142	7.83712771316135	9.7222839125545	11.2141097846525	7.21862507814883
"g712"	-17.0489545174722	-6.12201885320085	14.2672092752165	1.52955010050882	-12.2156181924663	-5.83194531052409
"g713"	-1.5241367380305	-10.5856160036483	3.01183104240996	2.44576606871352	3.63503182579926	-9.07668732106536
"g714"	-3.44108210263558	1.72711051339204	16.0930945353012	-12.8335446982583	2.75706600123739	10.7407071967395
"g715"	-28.0197613138629	4.08723755707601	-14.7341971466123	-11.5037747560412	15.1005531281575	-17.2253193853108
"g716"	10.351918243734	-6.34222778324178	6.36073420836218	3.09258738611865	-6.18022779832966	3.15318657885776
"g717"	-22.9238818999009	-10.6874833854318	-2.32825884681473	-0.739848690976042	-2.99791260087598	-3.49756630304135
"g718"	8.38711150558982	7.79404785382306	1.21682549624355	5.06893204705967	4.5862619114856	-0.324929275836365
"g719"	-5.98794473077715	-8.60060834170137	34.9401055046948	15.7724569428504	17.7580735612516	5.92116946808836
"g720"	-12.3733466832502	-10.2562484769731	-13.7538844701225	-9.6631675672759	-19.4236657402645	-14.8626980029447
"g721"	10.6037028668804	-2.02985537228789	-9.97419987815821	10.3074289922903	0.91984372621337	-9.91578006147804
"g722"	10.5689140924426	7.58116905990573	-11.1549948909142	11.8708724819501	2.42125317487632	4.31373256050192
"g723"	0.264254178100085	-14.6963213293661	1.69076772118632	8.97529703877177	-10.2232213665289	15.2920607383154
"g724"	2.02006526189748	10.2732531422494	9.52864624868626	-8.715393745352	-3.49707478745131	-10.3282936753502
"g725"	-5.15993716697866	-7.25236244052558	-7.42964507491244	12.4332446371146	11.2949839057261	5.30407932854376
"g726"	10.4298867584466	-3.70283444391442	11.9154095479789	-6.54168930904173	0.605733866452379	-6.2871235051328
"g727"	-5.31136438230826	1.11848257387777	4.06223040067199	-2.46341581845195	11.4921992874123	3.49340972973246
"g728"	13.2842590752258	5.15423067004703	14.0810212292558	2.54017016619198	20.1394796863538	6.17845371854379
"g729"	13.1968821308206	15.7684650643099	-12.4860582465668	-16.8048283140244	8.7438810786757	9.75669566807163
"g730"	7.28325189215287	-4.32903630964791	13.1041091710938	-14.5716814310066	5.79807381315785	-5.3435708729012
"g731"	-5.65616878423945	-12.5018319224572	10.6401080143486	-11.0968507365507	-2.80068453996826	-0.398725398740637
"g732"	9.63523772221694	-0.291856338331429	-17.1881904210566	10.8803666648795	-11.5530158060581	-8.99866712775465
"g733"	6.10516550098759	-1.3480033903546	7.49787148403126	7.3833609056037	10.8212915089512	5.40677823193828
"g734"	1.494887670414	-0.306618015913934	-14.7335352882203	7.41576491287503	-4.56644926863639	4.15327738522259
"g735"	2.97093910585162	8.89522711389374	2.57501837367647	-10.6916290037555	-4.95607995100875	21.8420743308186
"g736"	-10.4330013742189	5.04347635204169	-7.04376769428347	-5.62824696386004	-6.10029593510411	-10.4793273662023
"g737"	-7.65067772443882	4.76211256138982	2.68048234898584	-4.27103150981163	6.46753482554821	11.7552282930158
"g738"	9.99894147302588	-0.604958917762962	-4.74507156660289	-14.8647869252422	-2.23336154737053	-4.01773172355179
"g739"	7.36332213415286	5.33631740349205	6.19258521443869	-22.6819623425003	6.95699003430319	-11.4004881481843
"g740"	-4.36447476565671	9.83439997526823	13.7707745160922	-4.19894490649629	-11.3703498838614	-3.30598974512178
"g741"	8.90209535684665	-8.84861762127296	9.41707550438477	-6.28926960727696	-4.85688020996955	-13.9093095608271
"g742"	-23.5346880706158	-9.07908978109298	-0.668802425548157	-14.5811789981393	-13.2298043764402	0.847138409526872
"g743"	20.1208561218301	3.7063142831984	4.28634478174952	-13.3764617784563	-5.67022257772274	1.30618622900599
"g744"	17.7391837448293	-1.90047296847373	13.0519386163078	4.6568071030628	6.16247634900545	6.13208892869857
"g745"	12.4048478459665	-6.3146458584516	-6.7391189740271	6.70146354632102	1.92061511611591	15.8246420778705
"g746"	-4.41464858858717	11.11376335398	-19.3507569165591	-5.77651519909781	2.82865026756093	-11.5709054343863
"g747"	-2.87016448224559	-13.530764509526	-1.61648431742593	-1.42517794024221	30.968470961082	1.66940624825849
"g748"	-7.9012386414798	3.66763610767483	7.49618938016584	-21.0764121427499	13.3065617039198	-6.45656217470349
