"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"
"g463"	-9.9488372300047	-8.36211482466057	-2.8375544422391	19.921110446022	-8.65491309829798	11.6731262500376	5.62002930253581	-15.4541255853334	-2.84560281507449	-24.2016580875762	-1.04915105982749	-17.8476151663274	-7.24433779237365	-9.55330481576445
"g464"	-8.80331670544651	5.71943436513413	6.52033750983373	-1.60317087700845	0.0811926497466973	7.47779423222676	-1.99710865066628	8.65074854139243	-2.09545993777597	0.190047379268778	9.23905285211258	0.344268512019634	3.72598386569287	9.31335979676984
"g465"	-0.809995789289262	1.02584190171585	10.5352477904437	-3.16328476121525	2.42815540328671	-27.1522080621557	2.76857463219935	17.9303726142077	17.212376662233	3.03955222537539	-8.78110992589522	-6.07519692043979	5.70295973105209	1.47358778129405
"g466"	-16.2476320455694	10.8029562830201	-0.819605458197162	-10.4755776104646	6.72618329722827	4.75850106265643	-11.6552169286064	8.89639354560601	3.02719730741549	4.06171566598938	-2.39177056020663	-4.80958658998076	-10.497740235738	-4.02863805166286
"g467"	6.01912692669635	-3.97785163475145	-18.2216436040903	-0.735690206284167	-3.1329517514816	-19.3191477044428	-4.55941195700116	-11.2435218334034	17.9754398675104	-2.70955452145571	9.08406952652996	-7.16894466154382	8.58118168298929	16.6619930611445
"g468"	14.0691983691916	11.1419313186108	0.184352501640636	-12.4637425560247	-7.71241170387044	-0.301548379978163	-12.7535112592975	-3.70224483336645	-4.4274134942104	-17.776916657142	-3.51463569339698	-3.97812045560226	-3.74523686140987	-5.25429232878763
"g469"	7.93231833172049	2.0171975001589	5.14957426745165	-4.36326306323813	-12.4567004192317	0.731762423621849	19.3712880177168	2.94607353822344	-3.09946168679027	-5.09229509278048	5.88315393718308	3.88573335949793	-5.30831595859206	9.71980361214197
"g470"	-6.94711904569492	7.23757384014867	-6.38756296964678	-16.2825188443219	-8.66772260889246	-1.09098982515794	-8.81066014085809	4.23593244218967	7.95930715725431	-10.5375666495625	9.65095753970335	-13.7349305242372	2.66333518618445	-6.85932254948585
"g471"	14.0948247736365	4.92948645292148	8.41087133492259	3.0797529217528	12.0294820407558	-7.40286169585082	-13.6450947912626	-13.3023300017978	9.94422794033088	12.0758271998227	-8.29168279013611	3.68875653012673	3.62398645983595	-2.95093687336498
"g472"	-6.12744200952428	8.99889384864916	-1.32965277395472	-15.6961192043863	-10.2587284133233	17.8616022065614	3.03169249148121	12.5742879299411	-1.81316177324851	-21.793970571413	0.426463045218325	3.82661826217591	1.44732666767377	-1.42520608363801
"g473"	-1.19047401673779	-1.46498246740221	-1.84548333665507	9.78420107622826	-4.08978488928684	10.080993209257	5.67540890168697	10.3364410600285	2.83612734090408	2.15260344048646	14.9941412169585	4.57559418345671	2.5977112914918	1.99630065442727
"g474"	13.0724697487786	-6.88819313155448	8.08689617019897	-23.8104797343077	4.37219310485473	-5.33598782595742	4.97334588537175	-0.538619170816967	-16.011008409559	-5.37554289860158	-6.52864224055188	-9.39805560655161	9.59304483781233	-1.78978750396364
"g475"	-7.1432224129277	-13.324169357191	-8.74102044012029	7.80121648604472	9.35740773979817	13.0322664193919	1.29156572027497	-10.2142070130383	9.07935412725335	-4.33061036112625	3.28837635756024	6.63183278557283	9.30884252898247	2.28832260886151
"g476"	6.336760411478	12.7842139796307	6.09601948952098	4.55287909741521	4.62093331008408	0.913621470764837	14.4642889926426	3.96945941733943	-7.7755268264004	1.13724159363577	12.3979639119723	8.54564158252598	0.943005545087077	3.6683299693895
"g477"	12.1162722764356	-6.62131693725958	2.91882456279034	-15.0101041672237	3.33374897100232	-6.83460294367787	10.6210620315112	-7.78085225429995	2.65548555663871	16.1275658543133	9.18760452522228	-1.12684877394255	-2.59466630232761	8.30398516878991
"g478"	12.90046290229	-4.84888448613205	-0.862515127317992	-11.9670914754442	7.9640973601571	-20.1214652986745	6.21486461667559	4.10944295018127	14.5907012646168	14.2856683523671	-24.8698450266172	-12.9740028770026	-10.9453955089241	4.34729479235534
"g479"	5.02365900807257	-0.656106550293837	-12.1210464043214	3.75222965695745	-11.5167262401246	-7.1364942704383	22.2745324239975	10.5665598277905	16.8394008251149	5.41941255858807	-9.26980368424845	-4.78962493086687	-22.2366303124492	-12.9954547519706
"g480"	-17.9002262892998	2.03844268704959	-6.26923853847732	11.3329543140648	-5.83574997330028	-14.7304244590375	2.75835108553295	14.3758609572911	-3.6773240706574	-2.82174547355973	-16.7846956780596	13.5697720490294	19.2370436060533	3.02458279783797
"g481"	8.80257610344677	5.68819756530544	5.89910174581988	-7.44401575741238	7.05390534945131	-4.53851741339499	13.6564839927443	-7.08500984378223	-1.84470852120658	0.881419351335869	-0.274085486105408	-15.7664426221408	-7.55152629958348	4.62419119004523
"g482"	12.9843971100398	5.8185787841207	-2.64942939856609	-7.46833694823357	-11.785091397606	12.2437382042647	5.32077719682752	-1.50934607256071	-7.39322482638474	-5.68577499356185	-5.64394226090702	-1.72594421053246	3.78392594493366	-5.76637566168093
"g483"	1.77371266895577	-12.94233850508	-10.0804117087577	1.93387295621891	2.0361233400316	21.2124585267475	2.5763645925147	4.27380983360649	10.427176677913	-17.3372022211576	12.8866969905282	-5.425970527718	-8.67281936908405	-10.2083066574436
"g484"	-10.6908605648072	11.7733748177959	3.22188779976524	25.539080990847	-4.39369360992227	-12.6662342902986	6.15769321480732	-1.28933143440261	-2.58890766269594	1.11664905893415	0.480452482990879	-1.67785823212228	-1.57286258324654	12.9202011240976
"g485"	-12.8203414485902	9.29279808810644	-4.04651381070583	6.91156333899907	-12.8336383179156	-2.87234963598067	2.03067207282737	19.2478207688077	0.655308639491649	-10.4852346176336	-17.17832140006	-19.399111576386	-7.85644034077488	-1.39826136421883
"g486"	10.5614040849766	-16.844939269183	9.31952981666234	-5.66874177109163	-17.9132114522719	-9.17699670654773	-6.84605324509568	3.75056310953098	3.1615950299765	13.7723522556079	-7.8637009329995	-13.2104653330146	-9.35748944660978	25.0089569513129
"g487"	13.4308222235358	-22.3177011893338	14.7174302639937	2.1375109220444	-5.83717658756309	13.2064339098501	-7.23147247899002	-6.12807210970022	-2.98885361239114	6.15891400170695	-13.6032681278108	11.6482191256776	22.4628501938687	-8.63736839587468
"g488"	3.9977837468055	6.60232096619471	-4.90295733028732	-1.06602233493445	4.01719739717584	-2.73889317886744	-20.2740197270917	8.78375618034093	0.498964686009671	3.159522523663	21.8846430153594	0.934014822471684	-14.8375533728747	5.82126845571576
"g489"	-18.811853312354	-17.706546925315	10.7416576431102	-12.5598417456296	-1.91333315615534	-1.35106814541227	8.62570479749494	10.5333652099357	12.948808223451	-1.28917384919531	-4.23306370243478	11.8460214429339	6.94593459016357	-4.99295905491361
"g490"	9.53617729858669	-9.64805195724316	5.57256020437544	-13.3945430288643	-8.96771781210653	-4.66808264506183	-13.6103612441679	2.71169391654889	-9.66004696998097	21.4219734150894	-5.1621644469107	-9.03519891689308	2.29363174735822	3.25581556832057
"g491"	0.883110698277056	12.0694622621083	14.6666502698131	-10.175457482902	-6.07236591860598	-1.91292499289905	20.060513194738	-12.6305716818341	-8.59908909113905	8.04404572800796	0.130412087808234	2.53147281531243	-4.60139132741547	-13.9615380259935
"g492"	6.75438153226664	-0.472458919053832	-8.98417321244638	-7.11183850428329	-2.3002339096646	-12.1296101282712	-0.822263651313742	-13.3862367679324	-16.7722420068963	1.33159940886039	0.165976550008849	-0.0734099346424486	-6.57465163256875	2.25009898254128
"g493"	13.7340799359174	11.2661760047463	-4.97325572783198	-8.17723029128439	-5.69226661803419	0.898405397618351	0.957765484116783	-3.5216930279384	-4.85520571785111	4.79330523730256	8.47198014433445	14.3809156308309	8.7570747852379	-1.57141764824489
"g494"	0.296617870688196	-4.25113200314291	-3.10198206244273	-12.206846831435	0.168375650082159	4.93365622486783	0.461747315565644	7.74630504297372	-6.13470369785016	-5.93208066314889	-2.22627331419245	-10.3924936639775	-5.80357090505033	-14.1901420251425
"g495"	12.947726469979	3.89388373364638	-2.8223272862369	18.5915806562674	-10.0360971551836	-9.84276879077802	2.65451517234084	-12.1811059157545	-10.1944724132139	-8.65571209504253	-4.07558211868853	6.90614051814683	1.33109494833771	-0.138259546079465
"g496"	-5.65052634782191	-3.37767291134962	5.25563359982068	-14.1567884242635	13.884357647007	-0.526842086143365	0.800339143635376	17.7308436659801	-18.3627639799447	-1.94657336986544	-2.06755080997957	2.44782153098926	-1.60816039318757	-3.83652505864794
"g497"	-10.0972665170558	-15.9766086487389	5.25103216113322	7.04754603637681	2.31162060502172	1.31845003996189	-2.96534368399668	-5.40448732552358	-3.21759978224086	-2.91778808130219	-19.3393398755696	18.6130922397505	-3.8750619701056	-1.26668228409692
"g498"	-6.61742129200384	1.76454835511624	10.3522675838622	-24.6410561581207	-8.11146457599932	-5.57507455662061	-4.83614622204047	-9.0261885970311	-7.99513681620311	12.1525782434894	8.29597245819405	2.33584459440142	-8.20008985316284	-0.415834174949003
"g499"	-7.24831668930308	-25.733658953311	-5.52471190219129	-4.22884808595736	7.47890525065866	-12.8746212663617	25.7469166831306	-4.50695797602894	3.35613318693184	-0.480254660926952	-9.71535969272559	0.980565620515095	-10.8213469990709	-5.1754991437609
"g500"	9.99156669613022	-22.1197251350403	-12.6461799546289	-7.20690484383632	12.8113330779453	14.2289141392705	11.5740788603538	-5.48259521105564	-20.2656666149563	-3.87094233507303	14.4660479831473	-2.54433874339567	9.78295194987997	1.87019697406093
"g501"	-13.3430137882039	5.91665507436868	8.62743999137061	-5.0055571260942	11.528278567153	-4.40839063404901	-9.5181100392663	-12.4708016409408	-8.92599854500528	2.45961438039091	6.34118327332323	-2.35899782811355	-13.3418206698436	-8.5297912722944
"g502"	2.69260811616972	16.0144428910515	10.6056779454473	-8.05579507700337	-0.386526475438177	-18.0579978153714	-1.3113102516101	0.297529070749876	-0.613685919766767	2.71344369191714	-8.51629699712579	7.09139908108173	3.75454484652886	-8.85189893044024
"g503"	-13.3479786144712	-7.1705380777493	-10.0173639980667	-9.4751141579509	13.5636262724758	22.5098826910062	-6.67300285680946	0.636483191849201	12.758233472042	8.68959952861616	-15.6797945075524	-1.4958641125982	4.73415739239565	-2.25861755875626
"g504"	-14.8350846875854	6.89387947467598	-8.65922308779253	-1.65625536261294	15.5343481600381	3.80966960091959	11.5948643175398	13.2690642141864	7.37738557342061	16.9508782349343	-12.742259882734	-3.21362908030029	-0.723004399033456	11.8732025323432
"g505"	5.50896145049945	10.5019924639601	-2.36267436773819	3.74758218655346	-9.32597991258443	1.95359545782485	12.8664104987159	-9.47167596317036	-2.16583592073998	-19.8180875022726	16.5073514744072	5.05974875974912	-0.620454258307102	3.06676707550481
"g506"	-27.0914494648021	-19.5853138876322	3.56230402362632	15.2499157059406	-6.76528736009394	0.634577788008116	5.53403783243416	9.56817932016946	10.8931597221942	14.8345712298337	-11.498453168891	-3.31951273789328	13.994646577247	17.6633745906482
"g507"	-8.68507505048107	-3.02740109883222	16.9098296870988	-11.1313607869836	2.28278552156152	13.1617832657378	1.1348758546472	16.8815542039922	-2.97011613183384	-6.20986876254268	7.09999499938721	13.3605824799848	-3.33724932112374	14.6496914687175
"g508"	11.9997597448088	0.465452908358209	-4.90896749415277	-9.22738816676346	-3.16594080268711	9.81397258881514	6.72642407455726	9.0150442745529	-2.89755710952299	10.7871836616049	24.7125981641457	-11.9253569567113	-3.47997607101326	-23.741472645156
"g509"	1.35448401094919	4.57957979122539	-2.72025221093615	-6.70319395480145	-1.83831610660492	-6.11475587112906	0.870068895556808	-3.54577766447553	16.5146214949763	-4.33569614949886	-4.37829681361927	-20.8048302120904	28.4409066977993	-1.05451334900853
"g510"	-15.9088768202465	-9.99494518275349	-2.45448855073939	-2.38633449915963	4.00782407564153	1.6889025292377	2.8477244324174	13.339286469578	8.57654486786841	3.38649046189074	12.9248670400557	-8.31822247808749	7.62956304535698	-7.07385551871485
"g511"	3.55623228268367	6.03738998263358	16.3775121575803	20.5005706553113	-4.2727688570385	0.142890610630235	3.51236990393358	5.12691849975675	5.90155107354833	13.3116430549464	-8.43270958896893	-2.52915568057324	-12.8144092570389	6.07657014598894
"g512"	11.9553334365104	9.32449582625721	8.80802780722341	-14.1343763540941	10.9913553947429	14.2757364318577	28.501779769498	13.0995519977848	-8.40842695082552	-4.54913317170576	7.87121434468796	3.97970988788582	-15.1175882117464	5.85253745973327
"g513"	-2.74127826919602	0.338409633591613	-13.79748910063	-5.10765072375683	-4.44703044508124	7.13776092756938	-1.532399802361	14.5187734914897	8.71739927842298	-2.6537967111909	-9.39074019206463	16.7285381431367	-15.870380589598	17.0442897924923
"g514"	2.58966834991539	-5.14420979744614	8.03728315925389	-1.86967059459447	17.2743551895083	4.98360708842124	-8.06163526874869	-8.85811926369417	12.8607389034491	11.4108417590773	-14.2406623319422	13.4574259195278	4.00764523205229	6.82554565972343
"g515"	12.9175687484912	7.78977641831676	1.12596882387733	5.41017973082077	8.93200349835754	9.70042807134764	-13.127644874977	-9.19177290441857	-8.62511099623568	-18.0412858138117	15.1979885669483	-8.55347586197897	10.5378425236798	20.6807384586237
"g516"	0.977188417252473	6.6122803078025	0.612716336974375	-1.5876689299186	4.78704375336965	-17.8267377287367	4.40978259435156	-12.3031661868773	17.4604033082877	-9.08086871353545	-6.2852373290344	4.13687919124466	0.479288366120637	10.5806155630606
"g517"	-2.08055354765083	-1.73205781588894	-15.9957731106726	9.21106168317215	0.293084366533277	-3.70138595833267	-1.87251693598899	8.1926904013532	-2.56494189458575	2.0636248464056	9.61530305222464	-2.89569008129324	2.44139168468136	2.14713350385666
"g518"	14.8225357601196	-0.497566630065465	9.14946659421055	5.65056588404126	5.68318408593404	9.25781676911602	3.44338445625373	-3.59337321670427	-0.632764570628407	-5.76586261061647	-7.63545788863865	-5.3440017339366	-17.4888535517164	8.67360391832943
"g519"	-7.83126209591053	0.190754521645685	4.16327273230597	-1.4857944407969	-2.03222464618053	-0.833852599261189	-15.8296455865361	-2.16502655489736	-2.46535279979844	-9.47434202257222	7.81483592459551	18.9098677682667	7.84735220856311	-7.37553380531928
"g520"	2.29149568098991	8.82666712946946	-10.5630781364758	-13.6341645417515	17.5122886347478	-3.4550208526537	17.6122906812432	9.35924874635428	13.8063169990699	3.97112004345139	-23.6893638403347	2.76948598179722	-4.01607127332556	4.66545644431844
"g521"	-10.802710686359	0.218083600072045	5.25149081999414	8.12377998938471	7.56698277408154	-7.37886541144923	3.39046712835068	-9.28641667737735	-13.3993050870755	7.49046465392675	-4.91559961484219	-4.54169701283921	-12.8156491127631	11.2339233719221
"g522"	6.47456979750897	-9.07188410209663	6.76842384335464	2.54916952530806	9.04953266327546	-6.29644793846136	-9.64861395011335	-8.44908498958618	1.61995186186014	2.1933414350213	12.5921794151554	13.2754336912491	1.0641724928375	5.85444788068511
"g523"	-2.96036163456344	6.36529731892225	11.1278013581139	-1.45848699626693	0.271858361078795	-0.991880882926382	2.32940379051798	16.5843637056162	-23.4423307614642	8.65044644015644	3.1533026625785	5.07731145878119	-4.93736226924746	10.0216902480262
"g524"	13.1211842259324	-3.48795367519944	4.39809846218666	-6.11693276077652	-12.9063010123827	8.00169678844751	-9.74934403296693	0.255557020815306	-6.27908474449849	-4.25847727450017	0.352816950635576	-3.04612205754691	-14.9482883582302	-12.0293754235692
"g525"	17.2757420134659	-5.79196505203825	13.120326171089	-13.6110785085717	-0.951534824032119	-5.31524673136294	7.88064401232815	-5.18314848692262	-16.5347069697159	-15.8222241131846	-24.1487201057518	1.80552832690345	-15.3127601771949	6.6709759068628
"g526"	-15.8186499717856	11.5015321648763	3.54041707049519	6.14034218348247	-1.75560747692589	1.59269428133438	-9.07917909969859	3.18336363182587	-14.1273641588865	-5.61792069817247	-17.5832946410053	-1.72592200099827	-4.10410959289022	9.16333371194865
"g527"	1.99359831921549	-3.77226214696807	-3.37325746332883	-12.3754868878743	-13.1805444338664	6.05765402192764	7.42398291197271	-4.60944524959408	-18.9167226395275	17.8249493718194	11.9018362420552	1.41852491281235	10.3613753002171	13.9479677614635
"g528"	9.35723344645484	-15.0635134749492	1.09093627596303	15.2570208942085	-10.6798068354516	-3.84082983047995	-11.4153890951385	21.203240298789	2.38893923376691	10.2107800700301	4.42706127288177	4.82803302268313	-0.996234475813937	-9.5721083238734
"g529"	-12.9274618539788	-13.3208376639254	7.85098921107617	-3.07340468023945	-11.0411750770671	-4.10997621993888	-5.02913371039491	-9.0183989528024	12.3867661279211	-11.9180617829441	-11.4468317782553	9.59662725610441	-4.97374451769989	-12.11559664152
"g530"	-16.5042176795996	2.46535279141117	-2.44721144442251	10.4339553664579	2.55714652187146	3.04360018673263	-6.07749410822214	-11.419530949589	9.85351434182756	-0.110882708940391	3.63892112080465	4.03628425051641	2.91196891103545	3.7709602802048
"g531"	12.1996801602849	2.13285937770464	10.6516616099765	5.14394536782349	1.80176679176262	-7.68135195091677	20.3791024130096	-2.67763655922028	1.49584704995366	-1.53729629289989	9.91898876753285	-2.86927441908033	-1.59707633795694	-6.22413141051392
"g532"	-3.17576464060165	6.40496441983938	-4.50423099742529	0.0245427222280062	-9.35416284419917	-0.448601199749874	-8.8439157060669	-2.12016057857335	-0.306727698716023	26.3992007748739	-10.1230310456071	-3.96767687786522	-21.8208897209385	-2.15928995226039
"g533"	0.864543960154153	15.2556047127986	-16.9557104447709	-10.4265375140391	-11.7135208820696	1.19008105386064	-6.41066608099322	-6.7532804975147	8.51686657494371	14.412793541426	-16.2230366981114	-1.50525360479609	-4.29539559334644	3.24827362726925
"g534"	-23.8468793744329	0.353284227307312	4.12188620212549	-7.03971802367874	-7.36457204831544	6.38015880711106	-0.161962210544651	-14.5921009413722	-11.9419759671432	9.52648692956014	-5.88762873533282	23.9405136632272	-0.432880816766723	14.0427978060664
"g535"	-2.22066383419294	-6.39539589942646	10.9975679462565	-11.8353927930016	-2.3635300265208	16.5344690892733	15.9050650442626	-18.477872114884	3.20347601462065	-5.27006289991193	3.56650765583946	1.05669980017932	23.6051842870592	-17.7435074467142
"g536"	11.0131902659378	9.03797131680434	3.1715641601541	-7.8322131580498	4.84046351063185	-23.1874521783331	-6.50272302734517	-0.416978154535642	4.87394260618456	-9.78612788014668	-6.13097733856414	-3.13503227456504	-1.86457822924872	7.8315395505115
"g537"	3.12767388638087	3.00944522390245	24.8878780523127	8.99597625264964	-7.84382689495488	-6.40658517093324	-4.15850987518626	8.18151501702978	-3.33009629284046	14.3219643033779	-14.3973483057038	-10.4952915865537	-3.93313127265189	-6.24532353051698
"g538"	-11.4086826825763	-1.27264446894726	-2.72247331802348	3.58733834885179	2.13513100506112	1.31440464842944	-5.63307551574348	-18.6118627275444	10.520050183458	6.23788244836059	-1.734163953891	16.010079006589	3.98503546921419	-1.23604933659384
"g539"	14.1919906244324	-13.2620203806233	-5.51515492054963	-4.37721861434096	11.5223726693927	-0.466528933917744	-16.7618403512963	-4.03740063014161	29.8988566002121	22.1880319373936	5.33085274854437	-2.52076607207127	-8.65786408810063	9.25856767481436
"g540"	-9.93454487470966	22.7741489784088	-6.85075271081275	7.3674193260223	13.4774552729399	-9.50127175377799	-7.10486408116444	-12.1522790908751	14.7787982509927	9.81101175115552	10.6324596986758	-3.04337744105332	9.12273968425685	-2.25280086410882
"g541"	0.162986580782196	3.10651423703334	-6.03236296619627	4.42268674242377	1.23097709713872	-8.07935293393485	-10.9543575355128	-1.34292022447468	-7.14244013033509	2.9766169067496	-7.77506863149167	9.72919756969077	-10.6330794721732	-10.8927489368333
"g542"	-0.534744741740018	2.77783841582504	-1.96433474089501	5.42975257727161	-7.71160509857517	10.720671870111	-7.03301053756638	-10.0297134988533	17.5913161776156	6.9476635460928	3.47210032534381	-7.11850068950182	-4.22672033924459	-1.69825641897181
"g543"	19.3835844322655	9.22519964724113	-4.95975949445115	6.68950331229335	-17.6867861799341	-12.3494222830862	0.294736473262016	4.03463700382004	9.562799222762	-6.7111622722215	8.47605870846317	11.7658680710062	-7.06529135226821	-15.7501696524845
"g544"	-14.2717894212501	-12.8268125252047	-15.473000300494	3.88572553955397	-22.1633096008711	-4.82394136775873	-3.31997182647692	9.11415776273595	-3.56729476136905	10.0946535473	10.5941186863565	18.3173732927439	-9.24761364380836	-12.5979262745769
"g545"	-17.3041094920075	4.32003004676509	-10.0248191145256	5.44129562014984	-6.92430769097725	-12.0159681658006	18.0909082082962	-0.938415180062931	9.53603694480463	-3.8815485073936	1.59894737747862	-25.2551869379544	8.0115088685971	2.76819068040781
"g546"	-7.14710681523374	-8.15727576636221	9.54247087582859	4.71727020375451	-12.7596790766612	3.05458169985457	2.09621800203736	18.7621822267137	-12.4730714540863	-9.45364853407101	-8.86564600685247	2.98949550874284	7.06299795183692	6.64739548665865
"g547"	-7.43471011561949	1.5170537393291	7.47981430414695	4.75065521022859	-5.62672522659205	-6.79685469819731	-10.6892352597616	2.29690998004212	7.25045536740414	-1.92429507401202	3.96162229454357	16.3036737300808	-5.81955615956138	11.010088534935
"g548"	2.46358019303679	-8.72384200967412	-6.63510397113342	0.549550803074465	-16.6378580225752	3.79675177867661	18.9416643131135	-13.155167177433	-7.46526609706526	-3.13300388632341	8.42403520922858	6.90834129020913	1.49935476886509	-6.16748996355483
"g549"	3.69334644952334	4.77790925534914	-0.376784771964935	2.33766081630083	-2.98775640668586	-3.51029737656204	13.2516012788339	-28.0673975331844	3.02091114453453	-20.2002729020427	12.4698560310934	7.73500051997538	-9.54934820988307	-0.55569565759205
"g550"	13.7398699064803	-4.54005533911876	13.7383297987925	2.4178245787306	0.650637592130574	17.1345536780158	7.51259984585545	-8.43748386890469	-16.4754342443464	2.25395877436688	-8.96434360510652	4.62941905487074	3.38350952867627	-6.7579776470185
"g551"	8.50635320853803	7.34349742982998	10.0144582133224	-7.30938698061869	-10.0684690529752	-1.50595539727075	-3.51627250813601	5.00761245158286	13.1828985143562	-9.28285686503815	-3.13319050618282	3.69392524480857	7.58054566325584	-6.57153532047308
"g552"	8.0430778051702	0.678109671885697	8.09826324662957	-6.28806953472885	7.11566449181813	2.45964167427331	-1.88505988967114	6.75389930204164	2.31627339396828	4.79207492234806	12.5622991021669	-0.190210990186686	-25.1205298838486	15.34874450256
"g553"	18.5256311437037	4.78133285649279	-13.093003251078	-13.7111260784192	10.5633928101947	10.2419051745637	5.60132917687056	-6.63428966428965	5.20568802613302	-6.04889187859195	-1.53462896359293	-1.42997165064494	-6.56274483621083	5.55412493990213
"g554"	-3.31200977374307	-9.85679816066666	6.33323672693833	1.49393942310595	-2.46829928517515	-2.85628085032223	9.16896457877568	-5.22502581666717	6.27428217136208	-6.97587001781316	9.18592051436763	6.45160468140125	-2.67635648963781	-5.57451253206263
"g555"	11.3098051384317	13.2638865486701	12.4763367044993	8.6470136219044	6.98999257413661	2.6400668939044	9.87544713182264	-0.642788320465705	-2.48962353187658	-4.65969652759389	2.70872174682467	8.99124261652634	2.30031468753735	-1.96271353882684
"g556"	4.53368360399675	-9.8385551478115	8.23355142180751	-0.201398721081659	-17.1156741550187	4.33051608385189	-6.50924333342584	22.8363602857283	-14.4209916673432	11.4944262376423	-4.27499817898393	10.6507355724546	-1.07518992507577	-7.20279622286393
"g557"	-2.48571351456653	-9.82354562227408	-4.14539176265636	-14.4834547463478	-3.1023045933668	7.94719182502441	-6.87713179490631	-0.818655509922408	-9.88485518939398	0.826619804348178	-19.6568653624572	8.55363135670367	-12.9605369152839	2.31664149125448
"g558"	-13.2224087077106	-3.09652822507526	-6.04812611547785	-9.09890028943373	-16.7252480863186	-14.0719454071191	5.87209018832474	-4.02847958801329	6.85377627503468	4.41406257220203	3.01589203634049	-4.9706881574078	-10.4110059853614	6.67219266435052
"g559"	-2.80464872109293	-1.99738056505357	-3.9066859845901	-5.3193620962451	-3.12242466937101	-15.747832957905	2.56291949083651	9.21241040416504	-6.48966338523758	-23.4881276532621	-16.3220142653343	-1.12954245846275	-3.09242715390091	16.7130802862581
"g560"	2.79704176278681	0.630739206481085	-5.47427511598072	0.73435334559051	-9.78517504075453	0.27540387953107	1.1484753477635	10.1936434539711	-3.07002428115855	4.90171527675907	-14.1928622107109	3.40276986180598	12.7497554186049	10.3744788442503
"g561"	-24.920622923756	-31.137671739263	0.947947262436943	-10.3889805001081	3.80159979929121	-5.26547503689612	-1.79205715129604	-1.27348675609673	-8.86642302798976	4.65758305648618	3.68489723307419	-17.8862338271477	-4.76012957259726	-2.29617192020555
"g562"	-13.7300522296983	-0.766897647921637	-4.18471243171902	15.8299148549162	5.11113603003525	-4.99577600022279	-4.49965317376286	22.0709888940187	-14.1188322675222	5.09578133937236	6.18907725177436	-15.5198782962604	1.11383827584879	4.1996419488635
"g563"	10.5372028845357	12.1858884422148	-18.3604121021423	7.84347057917517	8.36132393504896	-7.78391797932082	-28.4425441044833	0.603871024011586	-7.75477820743954	-10.9858056078078	6.50403816267422	10.5239208586135	-17.3892499501245	3.29157676604536
"g564"	7.79517686770043	2.21921051612058	-1.39267277277566	4.98231112899392	3.58624221630295	-2.54452459028119	-5.89070508289534	-12.5272903304758	16.507781013487	-6.08156804700412	3.34237757897098	-6.02273382106114	11.6309442722377	2.20539102467751
"g565"	-3.59945196158325	-0.140375537230529	9.71899729805322	-3.38161793317842	-2.83077934263547	-4.34758610928225	2.3055071089959	2.90601721638155	-0.0159412649516141	8.57739365194384	5.97510420952226	1.22894648975519	6.81810793103902	-1.32752658135785
"g566"	-1.70510424608854	0.456145113974252	7.41170697385613	5.7141700306162	-5.70959611801814	-0.583063833505186	-0.138900804412764	0.463864773651035	-2.96829041090291	-9.2520424669426	-6.03588122998766	-15.142589483984	-2.51350732292504	-3.80647341047317
"g567"	-7.58370439212189	8.02523524086013	15.6545866198419	-9.29508212265774	-7.03769906475575	-6.23430197404008	-7.80042337386594	2.56687682855569	9.50522251419761	-22.3414883985329	-5.38088938171081	8.41631263706251	-0.241190924127656	14.3322873947229
"g568"	-2.45116300240656	7.38311655908569	-18.1098203221567	6.45286226487706	5.021332989195	-0.676156821417245	9.07502127353507	-0.505833584477548	-11.266727465321	-3.49523220427592	5.47067038590025	12.7453834190119	-0.885522027050329	-18.2945679538779
"g569"	-1.58007996726745	7.50706034618033	-5.09948473811967	17.8242874764524	-9.18750011323769	-11.5892681666996	-15.2503067448717	3.60251717628998	-7.17285194126659	-7.46086394237073	-9.15114717248247	1.39613735570358	18.74902323769	-2.61925474827987
"g570"	-2.99424439167723	-5.6157655096991	-22.2690904468605	-0.98423771097842	-4.22488238174402	4.43326616920008	-9.57860809396508	-4.11501637656458	18.4068736610323	-16.4551797345141	-19.0117092144575	-12.1141552834666	2.7560568599881	-3.6739591533441
"g571"	-3.50310998302787	3.5050958650704	-0.780469211071728	11.4010215623657	0.884616529737793	19.9148236638996	-6.49794421158225	9.34978335886046	3.12803710849676	-20.9913246117924	-35.0419719686425	1.17938742937731	-2.40476857300976	-6.55502872377786
"g572"	-15.0365402937946	-3.69720476782185	1.5854248077682	7.24768919294958	0.319254866357377	-15.4346950965559	-4.6034423185338	-14.1247761210628	-1.28007990268383	1.26381601723357	-0.101865016710799	-8.40887584836224	-10.7057904800189	-20.9651729081639
"g573"	1.43320248055542	4.46009922399052	14.334758572	-20.5267301036885	-0.305754997158973	9.22944516848568	-0.437501509084952	1.41612403190999	-3.14345140261876	2.24107898917058	-2.006774111886	-7.400296354044	2.06837925325342	9.61747667135471
"g574"	-1.27279512654197	-13.27418797285	7.69297576676377	5.3370380505105	-1.91503476321157	-1.30788553296889	-15.0919050404329	-1.56981780415871	4.85498094606692	-16.0014768182631	-3.3493256899495	-11.8751919941389	-7.91964692835672	-1.00207333375208
