"ctrl 1"	"ctrl 2"	"case 1"	"case 2"
"g718"	-11.3731802010825	2.0565438380374	-6.6337583792646	-1.01856107208379
"g719"	10.6710917066496	5.17369381229933	-15.8047484047765	4.95235098925563
"g720"	7.2357902672258	2.02633528939265	-0.661653042461511	-4.95156836387572
"g721"	-1.88252878566853	17.7386002087103	12.280919172747	0.804006467980605
"g722"	-1.35527380427745	-9.6111359846562	8.87452034382018	-4.49230847465868
"g723"	6.07077730816425	-0.333338071964873	-15.7595816861186	-11.0950652235168
"g724"	4.83432254176278	0.348829676670668	9.1971431064544	-3.47083785690487
"g725"	-17.106188794968	-13.0822138965645	7.00441418844734	8.65878571548114
"g726"	-1.35566527575014	2.17102740609029	3.06242054337762	6.58403609356553
"g727"	4.31366590783937	22.402931648304	9.00351248005599	-3.62372869643173
"g728"	-7.34935338085151	10.8757251077206	25.2317133692595	-4.31595867694835
"g729"	-1.4660015500033	0.823249723988609	-1.24771472799481	8.56379078419041
"g730"	-6.3512164726926	5.05949897262056	1.66000036201343	22.1562361559136
"g731"	-2.97218562819421	-3.88999903706882	9.07459670951132	10.0132129456327
"g732"	14.2735797298743	1.38168874411721	0.339211458285364	-7.94306472419353
"g733"	17.3389386894176	-3.90519543183928	13.7333239962071	9.35954534139913
"g734"	-0.379411731964	4.62129086496812	-9.92228152656444	7.78817451476232
"g735"	-3.87120318525248	-11.9137515541235	-15.960589517873	9.11451766220391
"g736"	25.9948192841702	3.63426564033241	-3.01781085400815	-7.66494515092415
"g737"	4.21874365093456	4.25313382297262	-2.40615960431551	16.2167043150395
"g738"	8.49104878854712	2.12569761376522	14.5557727944916	-6.25474256799179
"g739"	-16.9307001181093	-5.46505433697237	0.531770814434596	2.41940277385319
"g740"	-26.5917880134343	11.6533267909853	-15.6281020082108	1.52341499590857
"g741"	1.48963883508535	-2.36608888258408	15.7845166803517	-3.97083708745176
"g742"	-6.9309880187904	-15.1433660451555	-0.766783987567194	-8.44363138010178
"g743"	21.0764170686707	-19.8623691142079	9.70880569686036	17.174948657269
"g744"	10.0065566395829	10.5191900829808	8.13074398188779	-16.2212279215852
"g745"	2.07280000133125	-3.7278091076105	-16.7972804187328	8.56465862645219
"g746"	-3.02927340786084	-12.7502913106435	-2.56859340686597	13.3228884547441
"g747"	13.6858290317145	17.0482321956553	21.8983679924057	-0.550528464480147
"g748"	-4.24817249823489	7.20610159336854	-14.8645754670324	-9.05230137340301
"g749"	-4.77682146811878	7.15520799858813	25.8186778649	-4.21218014940794
"g750"	10.9018496742679	7.15008050210539	1.45685056886494	-11.9237912308911
"g751"	9.39328636496381	-12.3765908292134	0.75473968492818	7.09751766745787
"g752"	-12.8766255797914	4.7843863695695	-0.716446974318964	3.42494182887247
"g753"	5.86341587208674	-14.2076830964133	9.01560623475413	-5.90549113937589
"g754"	3.54909561483118	-5.13808079305625	-2.71125194919261	-1.84304886527961
"g755"	2.02755408626304	5.69685661814517	-5.85377462665038	-10.2369686073767
"g756"	-5.03484007255182	1.91154723120671	7.52098625831217	3.46453390782901
"g757"	5.19388909691456	6.39574143265545	-20.9419160627943	4.62076380882604
"g758"	-2.49615845623934	-12.2227536362076	18.5498088802122	9.93355782312059
"g759"	-3.5535348255503	3.73692388505194	-12.0340134418765	-4.34380336963736
"g760"	0.547667354668675	-4.71142799346575	-0.7679930500372	-7.87074550898498
"g761"	1.37429126635265	5.18135474728242	5.62816173662623	7.8990768020915
"g762"	-5.62863538627332	21.1432711110055	-8.27220243341901	-10.4029769149441
"g763"	-7.62770057741634	-8.14649490102565	-5.39854124025437	-11.4402939015916
"g764"	0.213526267829058	6.21047742482939	11.8248711699288	-23.344466274728
"g765"	5.90638683578622	-13.4405863231499	7.36502071147528	19.449965516525
"g766"	2.88277026088996	-12.37415056481	3.82617234916244	-2.61892972107413
"g767"	-0.958668862802517	1.30590277935045	0.923969090360767	-14.1333703903515
"g768"	1.97501498342261	-0.586538352151863	-3.58615362939213	7.22541238317392
"g769"	0.726563729192258	-0.283623643653214	-3.08161046489748	-11.0441738296414
"g770"	-4.01383750571574	7.91718288674774	5.40642391712169	5.87917119255829
"g771"	3.82226477276846	-5.00865647949147	-11.541701905525	-6.46007521264443
"g772"	11.6329844384348	2.00059454958826	-6.96813861939006	2.42070750007412
"g773"	-8.09341264536428	26.4326430897033	-0.266458006794295	-6.89249064816562
"g774"	8.00194571287684	6.2725328296301	4.16465919047798	-8.11146165449762
"g775"	0.662518144789467	-9.61623101306601	21.6704353997431	2.28227702612965
"g776"	-0.544355715552752	-7.65156198368241	-6.90412184307538	-9.68824821019929
"g777"	6.91790571843025	11.4174360731978	-1.72160069962367	-6.48334882655686
"g778"	-1.01534591501237	-3.40833849789313	13.5800510513733	6.71258279989881
"g779"	-1.62206680409215	-10.1615934990646	-4.25173027317889	1.32233651293311
"g780"	2.93530582722578	-3.68571146556561	4.97960967289234	13.4323836201431
"g781"	2.69245080694259	0.416801946475331	-5.98567067286588	-6.7962266352952
"g782"	-12.5068486361965	4.2577471360422	13.8587410241333	9.53747542084242
"g783"	13.9771131988155	-10.6052206764678	7.10566133555668	5.92850618456538
"g784"	-2.8815767260192	-16.0711163933025	-9.91780303909091	-7.40736246342637
"g785"	-2.82547970528503	1.65952061965868	-5.96449253317183	0.944099830856348
"g786"	-16.4910410715489	29.3542392904748	10.6737979300485	-11.559967139093
"g787"	7.64018450159902	0.925174209474296	7.18263184945317	-1.30967690825444
"g788"	-10.8172264999464	-10.7119764604452	-11.3805489601327	6.00304079926339
"g789"	15.1589604881779	6.10941409322765	-2.88893917983338	-9.34742943471512
"g790"	-9.25197009801969	3.53941305147928	-11.6982001690068	10.3699681815534
"g791"	-11.553130669513	2.25728430945109	-9.14873800521148	-0.474658192812307
"g792"	18.2959300706068	-10.5019845407123	10.7576821574564	-0.0926397835342443
"g793"	-12.2539353535422	-19.1132210792842	16.4549900668198	-2.15056158517103
"g794"	5.00379324661896	-17.8962523953083	-0.190035034149916	-5.10884109965601
"g795"	4.11449842094877	10.5009800654529	-3.59720689095631	14.9861558658755
"g796"	-12.9671547487045	-11.7452933315859	-6.3527612959228	3.38153291464157
"g797"	0.276435724070665	-2.31231064220631	-18.9399581467527	20.7558833656171
"g798"	-0.51875538058994	-6.54079721548968	-7.26173050688374	5.3590224872658
"g799"	2.70183917419084	10.1249234539726	-15.0797272142572	13.2625715919409
"g800"	8.45885661608597	-10.6556693795663	-3.09583089589006	-2.35576964883431
"g801"	-0.652803186586983	4.46286560852409	-2.32668494379625	-0.972663182477714
"g802"	9.06061710109837	11.2917011068189	-8.08454514556777	-11.871142368436
"g803"	-3.6564100233842	0.94048525077492	0.750283870885974	5.48718327585275
"g804"	-0.646150991371766	-27.6575171022967	-8.3864161772753	9.09779232113521
"g805"	-4.47125845442034	7.87899645512583	-19.3606453446888	1.95457702751843
"g806"	-22.7261782461743	-11.7283102995957	-14.2371690286854	-9.88427031693973
"g807"	-7.8311725191416	5.8409268158175	7.76561831986419	3.1523890665501
"g808"	-5.31227283221717	3.77632287249749	-2.87019910423023	6.46890875126623
"g809"	2.39312225504562	-0.644071473105117	14.3887104184956	-5.45437169742048
"g810"	12.1489417480007	-5.97395447656586	10.8098117774482	1.30467477872267
"g811"	8.97307138352621	-6.27659458142924	-3.18785138837455	-12.5875446283264
"g812"	4.11549166954435	26.8373564420846	9.62375757461372	19.5945798531586
"g813"	11.8564532703755	-7.43397450389906	-20.6508241928272	-0.800820316157027
"g814"	6.92986988637653	-4.59607885031486	-1.83856291279119	7.99952003328258
"g815"	21.9252186199961	-1.26964055073006	-5.85891678717621	-1.1219575945339
"g816"	0.0442584154622976	6.85284344931583	-26.96571630589	4.91387356507869
"g817"	-17.729073480195	1.95405212400807	-19.8023770579842	1.8941125339514
"g818"	11.2306096710811	9.0440825722675	-20.9838734694009	-2.14697626327846
"g819"	12.9796193050491	1.75626053041762	1.29173898595508	-9.10947082609329
"g820"	10.1239631527331	-1.45629940120185	17.9216531566259	16.3049410054033
"g821"	6.45868820821548	-5.25191790886872	13.1972120801654	9.16884172836684
"g822"	8.25341975850951	13.2557889723828	4.39620104625725	-2.01289399251655
"g823"	18.5963047493427	-19.108751677721	4.51803787362638	-0.273954527361367
"g824"	-10.0202936424811	10.4311881334842	21.1239284668514	-4.35729851514296
"g825"	-16.0214136708751	6.84312105860649	-20.9791445205791	-4.15194636886632
"g826"	-1.27965187084194	-10.8644230403508	-16.9878022360242	15.7840435380015
"g827"	-9.78864319498382	-0.557579616254125	-4.18399604229514	14.0476879299467
"g828"	4.80586234369769	17.6624475883019	-3.52571536522627	26.502429465266
"g829"	-5.41343044384327	5.34079913557384	-9.51305006818776	13.6565656787844
"g830"	5.91872622389851	-7.34818199555574	12.6721469561049	-0.0850093083168707
"g831"	-0.737703609028178	2.9603764629994	-7.10640127395781	3.16596013149212
"g832"	4.21214883099202	26.0843132746107	-1.71258514327023	10.4727658150843
"g833"	0.50540075969066	14.0247222645912	8.03863176234899	-14.6683199845606
"g834"	-18.546162327795	-5.45218357946976	-1.75857448047362	14.7056883412126
"g835"	17.4641118259516	-6.88457147315236	-10.7641933397326	7.22033907957474
"g836"	-4.0223188176904	7.04440970389438	-20.9830637763844	-0.184238622834978
"g837"	-8.75307615734442	1.94229799929549	-1.0291168261834	4.44049665608813
"g838"	-0.389683986657236	0.532941675473318	0.00425696594672006	6.86377805017331
"g839"	16.9350609187268	0.93432100175366	9.06193488479915	10.9754084652726
"g840"	9.7017165239314	-13.2475785952996	-10.9844174587229	-0.0823835612789047
"g841"	0.384118416150866	0.885845929117088	-12.4648569562974	-13.3444841878943
"g842"	-4.20277290351913	-3.69119597211764	-1.76709823564323	-2.00504349696648
"g843"	0.00743400052190366	11.0297425009573	5.51964491370526	-6.51306391388006
"g844"	-3.28997373509137	11.3574349682991	-7.38072388645042	10.3492596174808
"g845"	4.7025723129342	15.7114897371821	-16.9271930602696	-12.8879316270142
"g846"	10.5278939236011	-4.80012423095547	7.18756519655038	-3.52882193751375
"g847"	24.0613385037258	3.82741778953435	-0.197387160920655	2.77575775489391
"g848"	-15.1132375034451	4.87854431610509	15.9986492912009	9.31875579592081
"g849"	4.41560678646125	21.5336147592232	-10.8435644633369	6.77230865517648
"g850"	-3.57132535637588	2.42305214507272	2.5950588215931	10.8149464747928
"g851"	-5.93214061703852	-6.67327969950599	3.02978212705515	23.4837856017095
"g852"	2.76178136820105	-7.80221775854025	6.62657798265139	-0.738415439239398
"g853"	-26.5242829919446	-5.25467740995388	-4.1680867481094	5.29146825884651
"g854"	1.22618660703503	1.99018409754725	-5.75757477041727	17.437634854014
"g855"	4.1016806918235	8.45745365397338	-7.18721011372849	-1.87998783920116
"g856"	3.09763714827244	5.32419333446667	-7.21172564600631	-9.8069460898863
"g857"	1.36484759412716	0.65082735851502	-6.60083454634832	4.91687431628545
"g858"	-7.65689934457659	-5.66009680835741	3.2371789083664	6.65223845176913
"g859"	2.18712318475867	12.3084477198924	18.8848803653821	-4.97308140752826
"g860"	-9.32239588289348	17.3553415251122	-10.5092263293727	-21.2268769198133
"g861"	13.8346380861307	-8.00258731400428	-15.7845066546675	12.7680801442668
"g862"	-25.1243962546935	5.64139390588512	7.90900570033797	17.9086275013282
"g863"	8.40461249854523	15.3845097594209	-1.47284004977454	-2.87074996651456
"g864"	-2.45468789959077	7.73098606742795	-1.53912410630131	-10.7512907500706
"g865"	-3.32085403946529	-14.7693366490339	-0.765311980567901	-11.1037890277369
"g866"	7.290410167883	-14.6931054703668	0.86468867271007	12.3214258466728
"g867"	-10.5662753199936	-7.78839450754885	-8.42727922692479	6.48141193951048
"g868"	-6.90256101948032	1.09371389809013	-4.35222949253786	3.57425112946299
"g869"	-16.8341812723156	10.8417640486235	4.13716679304963	-12.7647348664664
"g870"	9.01947088873526	0.565030474921257	21.4157340265887	-16.5610523732991
"g871"	4.99810573834433	8.17163607082739	-15.0367486334014	7.0903190994111
"g872"	-6.89669066400521	-6.15931861416157	-3.48736532335857	15.0748218840888
"g873"	-9.43254322477804	8.19956281156228	-12.984224728297	10.949529853582
"g874"	2.86866278901174	-15.7919683462823	11.5805540153255	0.15334655370459
"g875"	-10.3731691525806	-1.61998764306391	-14.3571342861919	7.86148431603064
"g876"	-3.24737441407856	-21.5229997230491	-4.469725202196	-2.35303197248047
"g877"	-4.90853614939862	-1.2423111598519	6.11488847186458	3.14475992434724
"g878"	-7.72921402996844	-2.17182480902864	16.7258921096813	7.62050653563451
"g879"	-1.15572067775079	-4.46056144535512	-7.20620310901492	-14.6137962039033
"g880"	2.62454988267079	16.812717872287	0.0368988023125925	-8.64984540037555
"g881"	-2.09874542324692	-2.20147304812751	-2.88078250562155	-10.2651271871572
"g882"	8.0088392131151	-2.85707280102425	-11.6175107066587	-4.68114476906776
"g883"	16.6804080864901	21.9141733130929	-8.12139366292773	-0.547391931864844
"g884"	2.42427901789683	20.5906450328825	-8.19082348581245	-11.9170076208124
"g885"	-7.28913340696829	-4.04980162708011	-7.41001159914683	-4.79410854615505
"g886"	1.74082440184765	-2.06367080895387	1.51501029058554	3.79704004983409
"g887"	18.4563850585968	-5.37313004639898	1.39011119586411	9.60040957249218
"g888"	-4.62913804001608	-3.76078106090259	-4.17951020948392	-3.36740754007107
"g889"	0.591866371967169	-2.1817162265261	-5.59289330394905	0.422990504574893
"g890"	3.2050537667803	5.36756566626396	7.85217421595496	-1.56477638982747
"g891"	7.44353754451084	-11.0900599933934	8.33011119906386	9.65541691555185
"g892"	16.1856742140992	-2.83435520433029	13.6408714536592	5.44900585231459
"g893"	-8.7281528602015	2.34960443056554	6.88247804102024	3.1614395998514
"g894"	3.32549900665941	-7.51205552268654	9.21718315326084	-8.00150421811336
"g895"	-0.971275890071816	1.33528080918939	-7.82188453874994	-8.90805647900726
"g896"	13.9138545775194	-2.24691224254308	-4.25216521931682	-6.13578427681687
"g897"	-25.6732020837812	14.7615016360966	-3.37772637535315	-0.475677935482836
"g898"	-8.25470014016393	4.80868823447762	9.8552458133359	-11.931113046867
"g899"	-16.5574431046583	-6.38258793072674	-0.0890226848022779	-11.5913063333209
"g900"	15.1206211032001	5.37650754771774	-7.52622027798687	-8.63044052312013
"g901"	-4.16775018889149	-0.701264338591816	-15.8746117224462	-7.43427705362119
"g902"	-12.4841882894655	-1.5375900008173	9.1922713103288	2.09032526137538
"g903"	-5.60327769408849	2.31859324543542	3.67901432523353	1.37529505986726
"g904"	-5.63958155859501	15.9253430416022	-8.93551311804614	-7.48055849478519
"g905"	9.81215372443559	2.67332253795114	11.8030026785111	3.90158941392768
"g906"	-13.1058372409732	4.61522132091026	-7.14652849766342	14.1564139702258
"g907"	5.14841666942919	19.3527500718979	-9.2222840553408	-14.2332098371297
"g908"	2.8902910563365	15.992619261243	-1.82818126120356	-2.52745976329255
"g909"	27.2340872667453	-7.00162502677145	2.64431417554797	9.4087218116638
"g910"	-10.6800914788076	1.45243820655473	5.65064739542258	-8.0948146731422
"g911"	-6.8262768975264	-3.03558791189406	5.94921632825369	7.29778642684365
"g912"	-0.869523829138432	-4.37870155370082	0.257148111067035	6.93318873394052
"g913"	1.41474419227783	-4.27597688029714	1.91560755900063	5.67609348519944
"g914"	2.97756294356388	-25.5812910331681	-9.24506132776752	-10.0236684868132
"g915"	8.04237744856587	11.3921807431125	4.55837698386419	4.943637046916
"g916"	-10.4442425617249	7.54868747072465	8.5197204286338	-6.6476397174031
"g917"	2.1560420514941	2.89173419567688	5.36160741583766	14.3632056808454
"g918"	-2.21170015726214	2.36360117773828	2.24619555310711	4.92416022345952
"g919"	3.62823779103547	4.0454799739233	-6.06325790280718	8.28720394994755
"g920"	-5.15890029813183	-19.8129052175568	0.912434470561816	-5.34349515830142
"g921"	5.5454770329992	-10.959810280988	21.8425552862631	-12.9022071398762
"g922"	-0.281597260267482	-8.53673798731817	-9.9529375774348	-1.03824563454423
"g923"	16.7210847784823	-4.82790786188123	1.28167393853866	6.582821963875
"g924"	-13.6297471833762	0.0961123362091321	-9.40036876803343	10.9067244462258
"g925"	13.3751756015183	-20.3422856975173	6.91607491796136	12.196402773651
"g926"	-1.41734522929258	-3.41283070726468	-7.43208849946147	12.271364972513
"g927"	3.64118572674618	-6.02348745567144	12.4777449673171	-2.14674007415657
"g928"	2.31848006021553	-13.9435468654954	6.25566999598847	10.8595539449012
"g929"	5.59115552233446	-15.8342388123905	-14.0739167530343	15.7180888234233
"g930"	-0.204754617850603	11.3913456123302	-3.14886278446523	-0.0306632058103445
"g931"	-8.2105898700499	-10.0746801112995	-18.5434261156483	8.02450672026229
"g932"	8.34984802837415	11.2175138798429	-18.6177404117179	1.89526856446869
"g933"	-4.78863124982554	7.35724836903296	-11.8282314594281	-5.04572178658538
"g934"	-4.53512074036731	-2.08941373646593	-2.52555243162459	-10.3815083592633
"g935"	-6.75469532835344	-6.63643837044121	-7.73914295541161	23.1738476713583
"g936"	-5.05457804932894	8.21123010307545	-3.71360012110036	-3.9346231730566
"g937"	-3.61828075564716	-1.26222014208272	-8.35881099054887	-3.77673668299474
"g938"	8.72777503263042	-6.85854018600051	-3.70034270499908	6.04606419331033
"g939"	3.56584586397082	-7.1117760371846	-4.34330975930686	-0.647783713365764
"g940"	11.5345440344573	24.9158295719021	4.31047993817559	3.80104786932584
"g941"	0.126026186109169	-5.03409748827055	18.6770352510779	-11.0476037745368
"g942"	5.6960165820222	9.64823425868762	14.3545869141548	10.3713942570762
"g943"	18.8957140292083	7.46946911055256	-1.51025207835417	7.74450458484094
"g944"	0.444426781400199	-0.772949782500008	6.8127845933698	-12.7840971171299
"g945"	9.54023638368214	-3.76949273318956	-4.00489490786486	-1.1407715318821
"g946"	8.49199504536732	-0.396652929616895	8.7316604374582	4.58547914076007
"g947"	-5.16636536310784	1.77653142885223	-7.35985316299289	-0.997195071807371
"g948"	-4.40995719656419	2.57704017858496	0.56453331028835	-8.69539978461247
"g949"	10.46695425707	-10.6847641160976	15.0453090178392	-16.7124940996066
"g950"	-8.89297146459051	-4.40399675022526	12.9739975708243	17.2869034658697
"g951"	-2.93187354476253	2.66801787355372	12.2242020172244	-2.51303871814121
"g952"	-10.9438406273185	-16.2622009312541	1.68081507941251	3.08186320555236
"g953"	9.29527120171578	-10.8954151991146	20.3648358583218	1.73261991499792
"g954"	2.26068300841722	-7.83040655743677	-9.5271107939843	-2.93180068989951
"g955"	-2.6891148332415	1.55293805622761	1.51881719796825	8.66241028060173
"g956"	0.505343980166406	-1.77972663621896	-5.85911487287229	-10.3830250491336
"g957"	-1.98076053013937	-8.32775961460984	-2.61415841298704	11.2167937675826
"g958"	-1.8647666532655	0.553457815776577	0.203659896080633	-1.81036040922955
"g959"	15.9475265476326	-10.1565552551075	-17.6267171355481	-12.1543654588691
"g960"	-6.89323385111588	2.59451558378461	-6.9876449276117	-3.19057851682277
"g961"	-10.4898003754839	-1.6437983122148	-6.17325427141958	5.28893811032717
"g962"	-9.03802393849642	-2.68281441818394	15.0558006356699	2.28264784722103
"g963"	-8.98510027174748	21.713174511741	-4.42925947617312	-7.27325395952894
"g964"	-1.9661876678199	-6.34031693304232	-1.63472616361843	4.6648996813994
"g965"	20.4153370366804	1.84903371214181	5.03722567232418	14.2683304988085
"g966"	-12.0594588356898	-8.77868218613489	1.21510677095668	0.0174018796163684
"g967"	0.0722928096289835	-1.09008494356329	-8.38739263689772	-9.660827327858
"g968"	2.01013675069984	25.4781174538873	-2.20329394894368	3.84713858887561
"g969"	-9.19919779472838	-16.6661706759336	-0.191887964972642	25.6454424155224
"g970"	-0.129589941960582	-9.76427133474773	-3.65931259729497	-14.3910518740304
"g971"	2.97977578340505	3.38031005196137	11.0643087241589	-6.30305117808284
"g972"	10.5227173977436	-0.13668338543552	-8.48328274344068	10.8554366269213
"g973"	-9.83466796848634	-1.96968921315823	-21.150520254413	-2.56230514679737
"g974"	-5.50319900652555	13.0834118170977	-4.1779149342487	-2.08987835750521
"g975"	-11.431547265749	-10.8501332810615	19.5863051357221	-8.09368860663937
"g976"	2.28243059564729	4.38935980955781	-17.912172480005	15.9832925563153
"g977"	20.7472709015271	15.686352045868	7.19164915897485	1.31597118411674
"g978"	6.15677112414342	17.3951141078496	24.9619292566804	-22.4221953398443
"g979"	-1.58218840834929	2.06161860800302	-18.8692326734134	-3.57288153916684
"g980"	-1.1037610350481	8.89662857955529	5.8097330686696	6.96870243768919
"g981"	4.56048683066005	3.397501632808	18.4352129694018	13.9917022400233
"g982"	-11.3565363416461	-5.39237978189998	-17.2763150774184	-2.77601431680561
"g983"	-0.309513858737119	12.3684327187882	4.73362205161123	20.0604939310509
"g984"	-1.84178462189564	23.0162844093588	12.2715992571267	0.00643906543023094
"g985"	1.32994453881079	-5.62934904664614	4.33466095100787	-5.82168214697885
"g986"	10.9517681359711	-5.17813795105174	-5.03849718266226	18.1117653584451
"g987"	13.114976104982	-11.2386469938814	12.7501325569555	-6.85040193165974
"g988"	-16.4890368200456	5.63914753224244	2.64648235734326	-1.13862015986231
"g989"	14.225149964696	-6.30702537236873	13.4836242785418	3.75992708365522
"g990"	1.18926761723439	-4.05470702052342	6.09884267474784	4.54148384307459
"g991"	19.1659370695917	10.2176640401638	-4.33777162153535	-5.63064646653925
"g992"	-8.04512574766631	-3.35935583214591	7.88932928343328	7.91521436106477
"g993"	-18.5136049637842	6.56009642701904	-17.2566980389509	0.166600128935427
"g994"	-17.520287865051	3.95008618510042	-8.75918195365182	2.14871317264117
"g995"	1.52143486358989	18.6268507231294	12.5884841291089	-1.41058124642865
"g996"	9.32718201139846	-0.100297267912628	-1.06593258939512	-2.86338689953206
"g997"	-1.56944179300279	-11.7965946234999	3.7615805511727	-3.95667501958053
"g998"	7.65750795594159	6.70363300593678	-4.81619450283312	0.975404726800362
"g999"	25.8014194094273	8.33394329529867	6.20388669765603	-2.01251579242618
"g1000"	9.91686277941395	23.1914326993297	-2.04138530360415	12.6972543795686
