"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"case 1"	"case 2"	"case 3"	"case 4"
"g383"	1.21640567836628	6.81834704394666	-15.6320677816858	-5.32454794668022	-1.12065873771296	8.72616484152826	10.6752295129043	8.79790042088144
"g384"	-12.7128138649664	9.06450654272184	5.51858407238127	-12.5531632358016	27.9623130751663	-5.31197187880065	15.0050854834551	-2.71822883895307
"g385"	-15.0805276038054	-0.354582185400804	-5.49656323158336	-3.6745560684196	-8.88637833620575	-14.1531954228584	-0.207834602590343	-16.1646860373522
"g386"	-1.32333453519975	2.16965272507895	2.71427646027395	0.525371027023999	-8.38561234006722	14.7525630009926	6.7369022384183	-6.70451641847235
"g387"	-3.86619369955817	-7.24130894403699	2.26980911833604	-9.25270828106771	-10.057094358736	8.75527779692951	-2.13666186816578	16.4202018635215
"g388"	-4.93574229588192	-13.6359913203257	2.3006603177194	3.76707488436934	11.8759673578965	1.36819301232137	3.17080027162353	-18.0772063223346
"g389"	7.48598568787092	-12.9875801166555	3.79549933158436	23.3747256889738	-9.87893826691846	-5.99322753574598	0.831179586120744	-32.9126542497965
"g390"	4.4877324502449	-5.11068554161428	0.536309412069306	1.21707321412841	4.954138293268	-1.96725556496449	4.73673080641427	-13.4267739072628
"g391"	14.8091960270157	-14.2778844929288	-5.96240762772129	1.94583345126965	-8.96871347224305	-20.4661459296229	12.2702031680726	4.04687437078758
"g392"	11.0483360952838	-1.49741575565529	-3.77424547080952	5.16058138754896	10.2238053178714	-7.79441586663719	-10.6848453093544	-9.85752323751116
"g393"	-9.67424031258539	5.9641731112857	1.54266328436576	6.50584295685904	19.3619538925149	2.65341282660752	-1.79923844176262	-15.1824668079163
"g394"	3.14698037249767	-3.99249665695548	2.03119144374674	-0.91075410530445	-10.8622748298788	1.03259992827887	-16.0185214832899	-23.6673724994647
"g395"	-9.44008126160107	-22.3923705184541	5.97601228450479	-13.7036205114129	-2.53861296885015	8.77827802396845	-3.00394390025818	2.0650156215041
"g396"	-0.759070580886421	9.11634775406625	-4.02090137132933	-12.0268105510649	-2.80510605156191	-12.2929533217806	6.9081219424354	-19.1720163547213
"g397"	0.812376939355004	12.3804151391271	8.78019050627447	14.8127972324605	10.6628279507866	2.39956582411405	4.02639388228089	-5.06543074799848
"g398"	17.7066185353715	-2.61645196794558	-5.375704231798	-9.87479583410696	-2.84925114092209	7.29021677156345	-2.66732348320176	7.16540328111743
"g399"	-4.01844464512309	-2.62594975705933	1.52607226839761	-11.7985114982361	-1.90347431353915	-7.58674958838023	10.7659453756598	-7.0733457187214
"g400"	3.312877962978	-14.4294479816466	8.81267128626098	-17.6370391179622	-12.7662953188904	11.1984659582268	-6.36589063126823	-8.56541934182363
"g401"	-4.80512849147048	17.0073194310804	14.8358085618737	-13.5460327982314	-0.398483238233594	-12.3388568180338	16.6829744566738	-4.29336627053602
"g402"	2.35300188865698	13.5444409225006	-1.38188297958632	5.55994742021907	-4.16254598926847	-12.5314728790383	5.4900188012674	3.96742034294432
"g403"	9.38932393079071	11.0678070356053	-1.91135265319437	16.1286147261004	5.7345484476452	12.8064623479148	-8.77847473951215	-6.76783336859346
"g404"	-24.583964489583	-5.42145066179538	16.8730131797653	10.5766414696813	15.8690679689113	14.549540364407	6.48531241674287	15.2667924354598
"g405"	0.4447599896875	0.743617565057759	13.2555143401146	-8.77181818953778	-3.77412197294503	-2.0440146506894	7.31191918620833	2.72293685660886
"g406"	-30.5676645463501	-12.2525680528508	7.86953518037117	-15.0545263014311	-6.25285855880954	1.65796227797856	7.54080713140097	-2.89785191259164
"g407"	12.4490228017595	-15.3265697051603	6.5365221768193	7.52184134159556	16.1661711321826	6.72507918926102	-7.87944671656686	-11.1967929581122
"g408"	-19.5744523741793	-5.1969401351492	-14.2733185607211	-3.74620789702323	7.69058814452923	9.3632573355408	4.13662413062213	1.78251020480435
"g409"	11.682401170632	-12.10747355685	-20.046108381334	-4.00499602284382	-6.60005389078873	8.91533008919568	17.1670074729045	6.60046455893118
"g410"	12.424124243886	-0.165445281201913	-1.71312183311741	7.82508635047765	15.0510611468577	-3.72985040255517	1.47970407748321	11.0981560510316
"g411"	-10.9573051507913	-14.1796065808895	-12.7552837753727	11.492542520412	2.32787875559222	-7.10503790272694	-4.25352437779441	-4.17951123251704
"g412"	-22.154753388596	-13.5780355436182	10.2067974963481	3.06297814648407	2.25157337226262	3.23274258013307	4.69576001548898	-9.80586780300162
"g413"	-4.43999433385933	-9.11619206730978	-1.37760255035088	-6.96866119861794	-12.6564646252597	1.98061536449295	-0.726481842184885	16.5160596493866
"g414"	7.6533389879722	20.2747279011571	-9.51265958886573	-13.1415738156384	7.16276164276097	-9.07046364073454	13.754314466265	1.98677735039564
"g415"	5.03385396776281	-10.8886387642949	-15.3890929442895	7.75731845211763	-10.4633353924523	-1.59300179490544	-10.8528858952319	-7.51095097643397
"g416"	1.6909850075692	3.97921138193399	-3.13898962365779	-0.752817888368589	0.229982595151248	-4.31370618363561	-10.005975268312	-6.72760942639341
"g417"	-7.74120517300962	-7.49624897026353	-20.2778832936306	-2.96844578292559	-5.41336246624014	-10.5968350545648	0.201218937871348	-10.9855333447607
"g418"	-18.2658675345065	0.222973522838491	16.3535640490912	7.40492020974372	1.92399495062384	3.83004105245156	7.42537688684837	9.90628409198755
"g419"	8.32613651971643	-7.19089337784538	-4.25286225242606	10.5410291587696	-12.6795262589259	-3.70057939916958	10.2879856719707	18.2590015850253
"g420"	-9.22670502412048	-1.53159316600083	-18.6169012106688	12.2120814136782	-3.39932926588274	-2.09000790332629	-11.4150398306729	3.13115137150419
"g421"	-3.60435927770558	-13.4961377268739	6.78874142795715	3.35732491346965	-6.2943988658884	10.1223442519381	-15.3150931627251	23.4373109275609
"g422"	-2.49229861237518	-7.05348450883338	9.10670762176564	5.58106265359955	6.22873263330181	2.50720273049745	-10.8403016491729	17.6324999013934
"g423"	13.6351683294439	4.49797375353457	9.59502001827414	12.4477330899161	-5.18289289259185	-8.92585380445327	5.34237759518786	-2.64035742472308
"g424"	-2.29816401152097	-5.8126284379911	7.90778468105637	-1.5709699266258	-3.08523901649251	5.12259707032564	-6.9294634910088	3.29846265372793
"g425"	-3.2119776914605	6.68281863626347	-16.9124347978378	7.62516969890188	-7.8932483669136	2.03816088457378	0.848077131466427	2.43360754823382
"g426"	11.3864137145248	-6.32533982000522	-4.95205104871441	-1.93382641516117	12.3875745555843	11.8515843175891	6.91137724405231	17.4771126189612
"g427"	-7.57866404439101	11.3710252042238	5.2535279034341	2.07380415129661	-1.3820865542896	21.1170934420284	0.207422881520308	0.318926511593392
"g428"	-0.0956836511844691	-4.25456919684339	5.60861458055287	2.40663474599418	6.25199794909939	-7.34788674378064	-10.7551384988742	8.83787010272125
"g429"	-3.07567149147358	-4.30449458134793	8.91591881535287	0.405434532936197	-3.8532193164459	0.264707701222925	3.46848251616993	31.5615623934385
"g430"	3.52327004476394	-18.6160745979838	11.7370847164717	3.62313182740195	31.3806162502997	-4.2409355366924	5.10432546129136	-0.807691355332586
"g431"	7.23552083786609	13.4127110522712	0.915186979228095	-0.272133519286874	-0.378677742444749	1.60713141066275	19.2641033108403	3.30203234174332
"g432"	1.26416315431677	-4.52605413580637	8.31720064883239	5.16772113160045	-3.35444534481678	-0.327537517820826	-3.83319084637453	-6.29427692875887
"g433"	-4.66353528479239	-4.0828516049667	-6.76456709343186	17.0329800650811	4.72853413283469	-1.57009333780787	-3.64391201111895	17.9764127610456
"g434"	2.07375415807948	-14.364083711476	9.43008846550757	-8.71795506609579	-6.64085941316679	5.74696025991596	-0.723691471767034	4.60559709238229
"g435"	10.0584318353245	11.5117352885439	5.14265221627874	2.40237844170183	13.0557607339183	-11.7751842719513	14.9592081487455	2.41406976350308
"g436"	11.5381213808268	13.1850766748985	-17.4921609746227	13.7730314438042	8.01833157228043	28.4165221389929	-9.56217684603893	-0.244604854171071
"g437"	6.17106321784778	3.75115181263954	3.29780985311238	-19.0475881703925	-6.36288114958642	7.19020755860322	-6.79684649775723	0.919740867862628
"g438"	-2.44093921154774	7.39545170980915	3.65512539268052	-8.19436025421878	17.0859482322636	7.13057482993812	1.54372001114759	-4.96359760954071
"g439"	14.8350387660934	7.20373092298614	-7.51287278231679	-27.9069921167749	2.61328433462897	-2.72992322403892	-6.15206102097448	7.70809695611212
"g440"	2.24203020148596	-10.4409902852412	6.47117665612184	-11.4365541812095	-7.54722938564226	8.85145746351519	-11.9311575364891	-0.149647563947958
"g441"	-10.4948345328552	2.44581065889873	16.2232585101767	0.901097186749836	12.5342750406714	-7.47714095492371	3.88489403066678	-2.66764497791482
"g442"	21.6061058426949	4.84020300647229	-24.0765742879983	-5.3451357043654	-24.7966892587847	4.14561670025709	1.98782083212791	10.9524619575686
"g443"	-16.6402108364723	-8.79333150986015	27.1408651010005	-7.40546665815968	-4.55295964417328	-9.896548952409	-1.29204857883264	22.1408189472844
"g444"	-14.4072956381568	15.3197902102402	10.9953161639215	-4.54102599107269	-0.584289295307236	12.9927889351993	-8.52252212659379	8.71048024529612
"g445"	21.5824018703386	-3.34267238219857	0.771229486041105	6.20044633523784	10.0062328686816	12.3357007683195	21.2932970760861	1.71118924716339
"g446"	-4.90536286493269	10.0399822785459	19.5194729553427	-6.73182492558134	3.1235964114604	6.97405651609285	3.93172915419483	-14.9534031509204
"g447"	11.6204711376167	2.38747532001412	0.942803384542209	-3.38517943106515	-4.22519740803849	0.367078980261733	-15.5377309358636	6.81106268756266
"g448"	-7.38109124646086	-2.35471150526023	7.23784061179596	-4.84891074858938	11.388871653362	7.26650718996482	0.256058273109021	-5.82277169319043
"g449"	-7.6383979320236	1.87089505226999	0.568992577094581	-15.8933235813344	9.21577034963738	-12.4534656617302	2.59092756406641	1.97696627456983
"g450"	-21.6075929168338	-3.89847677655486	22.6160433784134	-3.77484798882871	-0.537784362329505	3.63356195387737	5.4311256700826	-2.74580531557337
"g451"	9.93120733160697	-8.3598847550867	16.8095869853342	17.7398970222999	-13.0113897263789	-10.7826309026831	-9.37332021971973	8.63956238480808
"g452"	6.22987029921473	24.0557167732161	12.2359244725305	-4.44119252771672	-2.08607382870591	14.2758614987039	-2.12985664886362	-7.78294432775739
"g453"	2.46596221306572	-6.20807876060594	-3.47073651817285	-14.6994449124579	5.51799981633656	19.1258744095713	2.53028315874004	12.7699697266071
"g454"	11.1294523417391	-5.29600507315923	-0.41045729468718	-11.4310271534785	3.79216508445256	-4.46002432638355	-4.10141039476856	-3.13793489558521
"g455"	-3.35980873273915	7.01926617564114	-12.3470705817798	11.2577953061474	-3.52958329573036	8.47502762809175	14.0065432404276	-12.9211133455724
"g456"	3.8030689132495	-8.04061677939938	-2.5598676297311	8.73005670125793	7.27120243571615	11.9103958020407	12.9118413433195	5.51556124492689
"g457"	-2.37730083965632	13.468682097574	4.12217287352	0.650741726331743	0.0899681491925471	-3.24011858656204	-2.45072357090818	-3.53833010385235
"g458"	12.4230395591428	8.13993177283017	18.567877302126	26.5837609845126	-10.7404091146136	-8.78834025789006	8.13840290176015	2.00956779342708
"g459"	-3.73691581614416	-1.86088512417546	-9.37036979591301	-12.6399322505856	-1.80519616728457	-6.56887123554709	-9.11578836504614	-21.1924312583136
"g460"	-10.2159975697826	16.4348475139681	0.346710116659973	7.53997326212464	10.4599258278051	3.37086475452854	18.8177420408617	10.773062492953
"g461"	-0.728726884965033	-2.20077021191391	-5.40719686484852	-1.91431524057415	6.89304546436744	-5.04295599348579	5.87995864670611	5.45194885371778
"g462"	-6.99406052408649	6.85174418389875	3.99330758224684	-1.72021666949446	1.19066902049048	-0.983211417472586	1.26159897288616	-6.15046832428476
"g463"	2.63782937998012	-1.0235527000413	-3.31216342588935	-16.39389872804	2.29713390372082	-10.1383603081562	10.7827890746274	9.95022878569444
"g464"	-1.49452439386801	9.01001039820365	-15.5284353295893	6.60212090921166	-4.51442409513936	4.5776256199743	-11.6218493872414	-0.304492521422751
"g465"	-18.5366926910909	-1.44193083478102	13.2854650303784	5.14828924050091	-12.0447998266078	3.16098880934647	6.37569098462089	-5.67064626096777
"g466"	4.43837362256082	4.9335757407928	-6.37529837130348	-5.03672382602154	2.71951667884214	-4.23089136734051	10.4768840604386	-12.3702506067016
"g467"	-5.42936880036344	5.17210365270059	11.386212605848	-15.3113891707951	-2.42002503572113	-8.02940715593741	21.0784466153789	-7.98549267361664
"g468"	0.870335724523056	8.47141818258697	-13.2820149649792	9.85656817176397	1.64052465606096	-9.31447071173408	-8.17491149360434	-17.8664772820091
"g469"	7.36870310815539	0.411169040185632	-3.57093460380284	-10.226069709813	4.36449301522251	-11.785530484275	-7.29339649800544	-9.62850808242126
"g470"	-12.988972083592	0.201488255393793	13.694176321555	1.80593820302098	4.43493850317769	-3.80515203308606	3.28353003424499	14.2675459699663
"g471"	2.45231415288403	3.41071552261176	-5.18377727076568	1.14572326811597	-3.36871245262488	3.93950905862531	-11.6506541409286	-2.37270722585741
"g472"	5.03586771603929	-14.643808681521	-1.08015586594136	-8.57399567058072	7.56207853332109	-8.49767623381206	-0.505768728833805	13.7442362610734
"g473"	9.90189294605267	-15.9974759246331	1.49931094142936	0.729268478415603	-7.87191143684212	-9.79659959779737	-2.71168027188799	13.5755058112291
"g474"	-13.5517161308812	2.13779452154475	6.40847120602396	-4.05000154944478	-2.35426564023077	-1.5846725964236	-10.4981676249637	0.188160738492186
"g475"	-4.83689163612668	-5.0847487782372	-0.30796602310735	11.8102556373949	-1.74813996912453	13.9594049569844	2.21363998202031	-8.6474843623539
"g476"	4.70046701963316	11.3954668458215	-7.24643921906971	4.15913136943064	-4.164541026403	7.80303230834011	-17.2778048853677	12.4978958775088
"g477"	-5.48573103667022	-15.6443741853915	-5.32287553114714	10.0128255951626	-14.4944565213914	-7.52800844952502	4.66075802815527	4.59174015645934
"g478"	13.100539184038	-5.10803737203847	-14.1351811980383	0.997769216769282	8.22814828762558	1.32416657988955	0.717328025055984	-9.76025325604893
"g479"	1.22924960234445	-9.72944897034544	17.1552786937324	12.1434747807496	1.34227820697703	-29.6703418103203	10.910961190791	13.9638137627276
"g480"	12.8878682018566	-5.76991479413563	19.9899037238044	6.08437808036145	-33.3521760843965	7.47126026358883	13.5530562471668	17.4996239811137
"g481"	9.72883461112359	-3.0413995975642	15.1791074759474	5.19799737519541	-12.0868170520744	7.37242536151703	3.15816882890266	9.68548629410554
"g482"	-0.73822087487904	0.881036081492142	13.6960055905887	2.24165757863279	5.85224023989501	-16.907081629303	-31.5671805541845	-15.4029639242407
"g483"	-2.49377710709379	-15.2166251986048	20.1474124608979	-14.6984659864498	1.49798459869662	-1.63092213282691	11.9647043983766	-23.7221160364272
"g484"	24.5905700026344	9.35818583544494	3.77981923628444	-16.4462977684176	4.54726931971278	-13.6792344137239	3.21305988984129	-4.680794286293
"g485"	11.9383126867606	-0.355680235092151	5.46236865913992	2.65439273188468	3.70696617142993	-1.55578242538614	-2.52369424489249	17.0838656597799
"g486"	3.5308664825869	3.6577223261689	-4.92341643858387	1.16729731996777	28.3957819585505	-11.5511793301555	0.708692859329494	-18.2033752743308
"g487"	-8.15167155781401	0.498578821506857	-14.7555115149649	-7.02181522953095	-0.850903909590895	17.2923228967978	-4.36272440442748	-2.74368588919238
"g488"	3.80771494191529	1.78180570101119	1.94282337006783	14.6936636045397	12.6451325793231	-9.01847929806948	6.44464445030398	3.37104491767935
"g489"	-6.7714512698774	7.4064838980962	-0.168188416444247	-13.3431722770675	0.215991679112317	6.91518861054113	-11.62585571873	2.38150900052274
"g490"	14.4555596809269	2.10573562726015	-0.704972853457892	-22.2181848695218	-0.951335569907348	10.2783985523949	-3.46606341494422	6.62742579066371
"g491"	-5.27036030801019	-3.4138796126986	-1.33482951442024	-0.718221152266047	8.28276132036775	6.45405666772142	-11.7929410126358	-2.18798032984321
"g492"	-19.8662637278687	18.3866837325747	9.39224788878384	-10.7118534879668	1.06924733533186	-3.01730784248497	-2.1444542418248	-0.26449243768244
"g493"	-20.5977947889889	-2.94233682059579	-1.34638956643617	-4.85447205666538	1.3593528828141	7.10932195877828	-4.48263429431923	10.277784094476
"g494"	-1.49693478465847	7.69770166165727	-1.24090027198176	5.90599825146323	4.96423145125669	-6.53614100869688	-9.33019397725678	17.1649103260175
"g495"	6.46238377706172	6.08054685495529	-5.36756969818167	-4.80053557495327	-2.43300505121014	-27.4645215774831	-5.61526244760313	15.4212239885552
"g496"	-4.90115425631514	15.7320296944738	2.59517891506586	11.0842854234267	1.99656868640944	-0.899512833939538	15.1159259818677	13.4692690414461
"g497"	-3.13226541844384	-0.685300559683548	8.25133754342336	-17.9545214995444	-6.79032621873141	6.75249106559774	1.10060257272733	6.10830499380975
"g498"	-19.1451407450971	-8.47186803795166	9.54272520264085	9.00863374023395	-8.95655640020426	7.54102206528641	1.3796226394251	-14.1190536047865
"g499"	-2.20763948862045	-1.0781412452688	3.73357798053163	-6.00672538692837	-5.15863497295165	-2.71951448690791	11.0838097427534	7.01880533654247
"g500"	-16.5666249535194	16.6853750812871	-3.1955429359173	13.6641026590557	-2.59840846677922	-5.37998809217027	-6.9145189322623	-10.6768592272951
"g501"	-6.24843077616742	-3.93954589868447	-0.643351625155185	8.99634095895821	-3.11738093659041	-24.5198397910703	1.18702151050089	-11.650678185625
"g502"	-17.2794642928749	12.9534735119202	24.5217136677928	0.953961717677365	-9.26044962751232	7.9048259110745	-5.56002405114851	-17.6650636209532
"g503"	-11.2383358986964	-3.06241975812372	7.80656169651542	-11.5908778796252	-10.336269221063	-17.3695409230654	15.4093276373135	-4.37198141242715
"g504"	10.7351106350587	0.75914313677266	2.81527403323079	3.17646215396753	-4.67457303188848	3.08530590007366	10.4142016874261	14.4094199538199
"g505"	11.262976108322	-10.3376252352898	-10.5752233298926	0.494337702416609	-1.74015456222505	-9.16980247494925	15.8675957912407	-13.6789826638962
"g506"	1.272443549286	-0.453225491976611	19.3830585024419	9.12030252497331	25.7437927758078	-6.76143435501324	2.36836930495145	-2.44812736286533
"g507"	1.8019541071855	-5.81356009456129	17.2249930804274	1.53536362893483	24.6308017727945	-7.69971002368187	19.6051745561674	7.56571709524654
"g508"	-0.183058024562084	13.7619356345297	6.06980666791639	-16.3289252175459	13.6197491768681	-16.9716363696737	-1.4942664607465	8.62121398332945
"g509"	16.0447834472404	0.880734232189662	7.50474453384491	-15.1255756927346	23.3232490844059	10.332075912941	-11.1221237401192	-10.7051365375269
"g510"	5.34106734745535	8.15418470629285	4.01409159028684	1.57502946272203	17.725105998418	3.22501635946054	-0.376519650468212	-13.6630814419473
"g511"	10.3581104025293	-15.1863358103708	8.75567114449074	-8.65843223447086	16.4072157692632	-2.37186359044645	6.53266707073253	-6.91426346269951
"g512"	1.34076572696053	-8.03710243454972	15.5367475687907	-6.75171547327583	16.828608334944	-4.81952057843317	-4.54894796311867	12.5587917094313
"g513"	-11.0530759777229	19.1125272716438	16.1251419412922	6.02000106993937	9.94545182625242	7.77851240307165	9.59700778571021	3.51294411990582
"g514"	-22.4350780288291	3.59056280591223	6.76568748671717	12.2995050736939	2.52963357347838	1.00208349460438	-1.1443458876671	-0.754233079416128
"g515"	-10.7563868379323	4.35286765068516	10.5016861610428	-13.4256403300959	0.620137515181724	9.65019506118819	7.9955516577741	6.10950805578695
"g516"	-9.24099091831565	-11.3966535772683	-2.31680495136423	-13.2761255434254	-0.230734632192535	2.76161129392534	-25.6896755599231	-4.6948518173909
"g517"	4.80319744553478	9.35927520266872	-6.8649216338985	-7.84962217441611	17.9050458391334	9.4972247111584	-0.393248317698728	3.09892081827388
"g518"	-11.3545417160938	-7.06975506872783	0.680475021168484	-2.66166745003031	-10.5569831132994	8.2060753286307	18.5709967722194	-3.86733216452206
"g519"	-8.25541925158528	4.87388788452961	4.94472856576638	-17.9115764884744	-13.8080635194147	5.82342814099824	5.325267044944	-10.2592299148397
"g520"	-10.4081504985283	2.18595096067248	-1.53622182340082	17.6036093317604	-1.4397775546286	1.8369837926073	-12.4118139359443	5.0747070000553
"g521"	14.4802092975674	-7.65089153404563	-7.07613569905714	-1.56926862314425	-15.5043980792585	-3.16518860864191	5.40959413618473	5.06142366892281
"g522"	-0.806254007069696	-1.16889320942586	-7.6387787861172	-7.91603009284903	-10.1511855557223	5.19643665387137	11.5008394506489	-4.3684305981452
"g523"	-4.2320323255811	2.3070320951624	2.24544591678915	-9.66862132352326	2.32254250512518	18.7211887677006	4.65347181186527	-18.5750734023151
"g524"	-13.7577325166931	4.15385089864716	5.42653521674071	-0.844688560010229	-6.74867156667101	-0.635062061733415	3.55323527335061	13.8002276106335
"g525"	5.79706945380026	-13.928243594512	-9.10638332854161	-3.94884480894289	-21.191164542367	-6.93875059745664	-6.2449918730068	-2.87151175198905
"g526"	1.94819246377205	21.0436477394328	1.74858958974688	7.82982991643015	-13.2196809229869	11.5032197822439	0.40437304417337	7.5807326536125
"g527"	-7.76539347337412	-2.16183034383789	11.4534049265238	1.80267162600104	10.5449796212117	8.45898063098872	-9.38568076328849	11.1293904092007
"g528"	-0.491033146618454	-5.71267894569273	-16.628013472262	-16.9762758856906	-7.61241610748865	-1.75373697952104	1.5370249464957	-7.38158112289504
"g529"	6.61940674809634	10.4554639522331	-13.2568136930701	0.453686760538058	-2.67951848563871	-7.14068561445312	-3.17489671819245	12.2334177674768
"g530"	-7.16636172564285	-3.42435429422294	9.811116948003	1.38053266661067	-8.90289202500899	7.15612457054005	14.9513380279803	-10.4808708364029
"g531"	-4.46447418473009	-13.0169770907901	-21.4314507219766	-3.27896138451765	-14.6202573531576	-8.62038867155347	3.5178688323205	22.4487441452481
"g532"	9.97658714376028	11.0574111447202	-1.54458080721532	-16.1834232222949	-0.226797903201145	3.77641895304999	5.47924446437939	10.9990425496443
"g533"	-10.8403992957696	-1.75450825016107	-4.94474964948014	-16.8411673230038	13.6421832834699	3.09964064459204	-13.93696304485	-3.72812929653667
"g534"	-3.58169935408369	-7.39788065488349	-5.75522627356446	4.99523215114332	5.60862475002497	4.59831968749308	3.89461757192871	-3.96349869075454
"g535"	-3.40240780396688	-2.42936031347387	5.86468761603822	-3.78988287914032	-1.45862398282555	-8.17032470601948	8.71196204357963	7.71080325120093
"g536"	-5.42040656471407	6.02477002807441	2.57099792070927	6.7118719820978	-7.76605789541613	2.38063408654964	2.62181629176451	-0.355737766921834
"g537"	15.8472547503624	-2.22652590584933	2.28312283511382	-16.6095621886154	16.1084271098126	1.10183710758992	-3.20940555973462	3.70548783237405
"g538"	3.38401000188356	4.68546227687032	11.3385480282314	2.37862943666981	13.2223546226201	6.27524585510722	0.969665962859528	4.5023485740532
"g539"	7.05984747175623	12.0889538918245	0.284338560319825	19.4930023197124	-3.26986324848425	-14.7695392654885	-6.90133196619048	9.28425033750657
"g540"	10.2191211582206	10.1784207508799	-4.370187954704	6.53457162946034	-2.42645520323083	4.52253328605704	-23.0711234725613	19.4908423403248
"g541"	-7.29561151571325	-14.187174624322	1.90369199664347	11.9128946562613	3.98851353069232	1.99290748180795	-11.4885764184384	-7.32191156493755
"g542"	9.67344270004533	-6.58407863400635	-3.84032798453529	-3.99964631293284	-20.1871837167432	-4.63250687862158	3.60023759047867	7.93880580164265
"g543"	-5.13395072335682	13.0693205962748	3.02806932967431	4.41065016464136	-3.7870974054872	3.30148640654911	-8.46183761048016	-5.09657393038903
"g544"	18.9214171701846	9.0440827399335	-6.17400766511348	13.445095684705	2.93940579341722	1.21854880617216	-2.70615888110511	-1.0393124555021
"g545"	-2.16338048854711	-8.22212475244316	3.08764376356946	25.370306743525	11.3779998077404	11.2081294702272	4.21620957310151	6.93286997474153
"g546"	3.54993502506512	4.46272655377661	14.2079541530306	-3.47489407633424	-0.117026001574372	-13.7710010105847	11.8925126403168	17.6742485939936
"g547"	12.0375783273993	-0.776863572938264	-14.7456070705547	-5.06432488446118	9.69632430651427	5.72627025003965	13.3049407080533	7.13777543697967
"g548"	0.359865605949786	-8.53457277940242	-4.1920729120566	-5.81944640466574	16.3223908346192	-3.88117194164959	-7.2474864087291	6.4461340616766
"g549"	6.78150854696044	-7.97147790967247	4.46311947577969	1.50861505410127	-4.55078606718784	1.18315053591694	20.3332241401328	-1.84688030919812
"g550"	9.33016995698086	8.87112112175451	-6.47145981274175	15.7692838448614	-1.07290976108346	9.79586131309256	3.42367521557517	22.1550521956978
"g551"	8.16112696813907	-5.29014423144273	33.6250625737553	-6.06814780028212	-9.82186298054729	4.95561064286424	11.6772854298545	10.0256707738087
"g552"	-9.13243738722933	-3.09743094778575	-12.07148417848	-0.0735084540898715	-16.6176624279455	14.7233653721907	-3.61211920756663	0.180477637820966
"g553"	3.15627176833674	-9.17211907417648	12.9780576876642	-6.04264148878248	-0.153197625830707	13.0155670446717	-1.21489572516929	-10.420288153913
"g554"	-2.58103108754868	5.83709599827607	-0.130487857960113	0.566813561630852	4.10635731486086	-14.6506282592796	10.8289846832558	-2.20595228679602
"g555"	-0.419619772412705	-11.0025425486752	-3.09709246544417	5.21840640554426	1.09103564682133	-11.9587630776427	1.29713445744953	6.16000958383483
"g556"	6.24087288375882	-2.34372209349897	3.81919627763049	-7.57064237850507	3.3279364999603	2.36680692064478	-13.6323133392567	-3.98363558084114
"g557"	-7.34772567140078	3.2190957060147	-15.4658826971547	-0.221368647848055	8.14570582386563	4.03692417733856	-5.16132824761191	4.56748056798546
"g558"	-6.86344905470905	-4.0719115957844	3.77044205497544	17.2723208915544	-7.7993441919858	-6.90268278016261	21.6955079611716	6.78501626344721
"g559"	4.58336793656539	0.814135113837998	16.0886487643129	3.90166621059789	5.15890414834395	-0.235789273241629	-6.86929586702072	-22.7513308322488
"g560"	-8.09446731331803	8.56055803905381	-6.80532417609137	6.93646972970263	4.25432821626646	7.07336186468945	-8.93249930571041	-0.907795173909017
"g561"	-18.3300079729737	-0.553819358308905	16.6658334142704	-1.53586214810938	-1.65790825981128	5.19856483450566	1.63018821365502	-0.0722272010271813
"g562"	-0.266014982683144	-9.69783301357659	2.17243963629684	-5.21908888282303	-2.01928199443931	-16.1407614950509	11.9226968371488	-0.0133208757722057
"g563"	16.3413697733405	4.35107470704994	-2.24362783584189	5.68313476704724	-11.9799978703501	-14.2071141151383	-6.32915352066022	-0.481742004747376
"g564"	2.14690206028514	4.45386188975844	-6.88269708674206	-0.408109244134553	6.28686290479852	-12.7608354589852	3.52008882611192	-14.271372857825
"g565"	-7.46107286429348	-8.64518198990383	17.1455525344702	-13.4595223339321	3.33693143014054	5.68049711397547	-4.68868861807636	-11.5602892708079
"g566"	-1.78580126486363	20.4931501955384	0.874220053016858	5.22712928659911	10.16830763533	15.5718448675398	-24.5288290381938	0.571864648038572
"g567"	8.20717965533037	-5.72469786866157	-2.96137432962913	1.89814898249524	-8.50964514362207	-15.4407799907895	-3.79863216270491	3.97109987344269
"g568"	5.43398785369199	4.65171127962186	28.7782543593032	10.6308456651821	6.66848936225101	-0.877715414433122	16.4381441906792	17.134479549673
"g569"	5.6586652757238	13.9124935211932	6.96100379238839	3.76715641289824	-1.17403211912375	-5.20323805701127	-11.0940197805395	-7.78637220930454
"g570"	16.8807994513103	3.80782564306574	-7.308943602552	0.945992684702849	-2.2761565974496	-23.8770514059432	-10.8478126925162	14.0435890071524
"g571"	0.239225489311919	4.08742027555968	5.83152519414934	0.667994803593212	-12.6830274061386	17.1544194867693	8.76854195072721	-7.12709700194571
"g572"	4.15076397988048	9.24959892432747	-2.81062251082588	-18.4606940602689	9.16056325489083	4.68228760993374	15.6787181371182	17.5488050057238
"g573"	-6.02152512355523	3.69595109015238	4.16845781378146	15.488794840202	-17.8149605936116	-17.5444216870999	1.75832114284692	-1.07308055155627
"g574"	3.72206430019099	13.9068208644928	12.5459515324599	-12.4616630258871	1.74886186968906	8.89681429161415	-9.52922232415324	32.953208486887
